SI,SS,XI,XS,XBH,XBA,XP,SO,SNO,SNH,SND,XND,SALK,TSS,FlowRate,Temperature
28.541167,0.693670802,1669.693251,34.98074195,2388.836055,179.3258438,1032.471395,2.527194133,6.229988624,0.270481816,0.542957495,2.553313758,4.780716802,3978.980465,90771.73347,14.80214578
28.54074264,0.686294566,1668.647791,34.54416779,2386.004854,179.1605275,1032.201429,2.624999425,6.164773495,0.256240027,0.53988291,2.532384851,4.787623149,3975.419077,90845.84966,14.80136964
28.54009105,0.680085395,1666.988302,34.15717593,2382.211376,178.9263392,1031.55113,2.708975973,6.099464166,0.245046231,0.53734304,2.513506934,4.794779087,3970.375742,90954.95397,14.80052417
28.53897709,0.675025887,1664.941463,33.82425393,2377.828092,178.6497733,1030.669175,2.779029751,6.034145618,0.236387575,0.535330989,2.497075914,4.802240434,3964.434568,91039.74751,14.79959472
28.53714654,0.670922724,1662.753589,33.54054458,2373.237857,178.3586327,1029.711543,2.837367408,5.968920484,0.229481001,0.533771053,2.483144677,4.810008275,3958.201624,91031.07379,14.79855637
28.5343912,0.667449755,1660.724696,33.29466991,2368.883165,178.0858083,1028.865223,2.887553686,5.903736067,0.223549143,0.53252789,2.47151826,4.818032489,3952.390172,90977.86936,14.79738709
28.53061454,0.664291066,1659.128496,33.07495263,2365.155457,177.8608506,1028.299741,2.932570723,5.838500467,0.218136188,0.531491906,2.461911479,4.826229629,3947.639622,90920.63921,14.79607597
28.52583746,0.661331286,1658.055861,32.8759354,2362.178258,177.6933055,1028.069845,2.972204701,5.772930049,0.21353648,0.53064002,2.454126033,4.834564235,3944.154903,91108.30515,14.79462129
28.52011523,0.6589279,1657.27304,32.70958094,2359.613674,177.5575838,1028.025461,2.999188446,5.70623777,0.211389378,0.530194372,2.448499242,4.84320581,3941.384505,91976.45359,14.79300921
28.51349658,0.657977093,1656.018503,32.60715178,2356.384585,177.3715873,1027.682813,3.000566997,5.638738925,0.214261904,0.530728445,2.445944927,4.852484815,3937.54848,93248.61861,14.79117702
28.50633386,0.659416272,1653.247219,32.59736494,2351.028646,177.0234124,1026.378173,2.963717416,5.572285671,0.224516421,0.532711788,2.44735153,4.86270206,3930.206112,94645.1078,14.78900225
28.49981452,0.66367395,1648.28175,32.6885163,2342.616216,176.4412327,1023.678264,2.880997598,5.508919093,0.243709393,0.536267761,2.453276751,4.873980132,3917.779484,96169.6212,14.78632767
28.49628936,0.670675779,1641.220258,32.87553327,2331.31569,175.6367173,1019.637111,2.749322555,5.450100564,0.273636819,0.541382712,2.464429168,4.886268443,3900.513982,97962.39282,14.7829843
28.49933451,0.680171779,1632.561258,33.15020385,2317.856379,174.6648068,1014.562064,2.565422123,5.397721361,0.318193539,0.548235766,2.482045409,4.899280158,3879.596034,99873.86859,14.77879624
28.51358732,0.691912143,1622.574757,33.49855525,2302.645358,173.5567289,1008.621402,2.322125169,5.354993452,0.385431095,0.557261397,2.507800788,4.912302113,3855.672601,101799.3253,14.77360277
28.5442877,0.705927042,1610.95493,33.90530163,2285.285615,172.282574,1001.625986,2.010118936,5.324309303,0.490732276,0.569178027,2.543969637,4.924420217,3828.040805,104020.7297,14.76728239
28.59712479,0.723122532,1596.931704,34.38237171,2264.739,170.76149,993.0929925,1.630227937,5.300590372,0.663204424,0.585159568,2.594571223,4.935651126,3794.930668,106879.7951,14.75971714
28.67863918,0.745718241,1579.561508,34.99923753,2239.731867,168.8891797,982.4196335,1.225255005,5.260555569,0.951123134,0.606482851,2.665567228,4.948699938,3754.201069,109877.9488,14.75076073
28.79564569,0.777431351,1558.323985,35.89380262,2209.575171,166.597665,969.25142,0.893008852,5.154986595,1.413885573,0.633390956,2.762601023,4.970061854,3704.731532,112759.553,14.74033797
28.95244301,0.822172042,1533.897446,37.23418213,2175.23401,163.9441105,953.9726981,0.692536989,4.94527834,2.074152078,0.66467741,2.88737727,5.005040333,3648.211835,114523.5617,14.72862724
29.14524141,0.881350143,1508.750881,39.12937487,2140.127195,161.1869923,938.1004456,0.587960423,4.653386947,2.865322307,0.696096498,3.0349262,5.050656433,3590.471166,114470.9941,14.7162598
29.35975176,0.953386592,1486.524801,41.58724268,2109.247188,158.7202719,923.9169151,0.52987546,4.337186821,3.668843602,0.721997946,3.196981691,5.098667939,3539.997314,113858.8732,14.70418606
29.57719543,1.032718235,1470.073194,44.51416934,2086.491678,156.8577169,913.2343238,0.492295475,4.043767914,4.384346159,0.741414626,3.364102653,5.141866496,3503.378311,113045.4682,14.69320812
29.78138055,1.110872887,1460.389255,47.72515689,2073.227547,155.7144049,906.7043719,0.464801151,3.792393874,4.95643202,0.756684308,3.52458004,5.176523981,3482.820551,112228.3763,14.6837476
29.96262654,1.182577961,1456.879923,51.03541518,2068.650301,155.2336778,903.979536,0.443031172,3.582116545,5.372964406,0.769005589,3.669312764,5.202041098,3476.83414,111546.0736,14.67587392
30.11831109,1.246151444,1458.07904,54.30487186,2070.743641,155.2633724,904.1613284,0.425028617,3.406246102,5.648171528,0.778009083,3.794465527,5.219283579,3481.91419,110836.3967,14.66944331
30.25110232,1.300887839,1462.340914,57.41194519,2077.238126,155.6310389,906.2417695,0.410071458,3.259045608,5.805841833,0.783080297,3.899475002,5.229398132,3494.147845,110085.6158,14.66424494
30.36597763,1.345938359,1468.322317,60.23676456,2086.280985,156.1958645,909.4059956,0.397990165,3.137512068,5.868191557,0.784246158,3.984462813,5.233259274,3510.331445,109070.1149,14.66009334
30.46718132,1.379799563,1475.304736,62.6570995,2096.882968,156.8833708,913.2317019,0.388799018,3.041998111,5.849022702,0.781791846,4.048794228,5.231183218,3528.719907,107636.8574,14.6568745
30.55690649,1.402356072,1483.264875,64.58857729,2109.010517,157.6917515,917.7251182,0.382124565,2.971406971,5.757195102,0.776292407,4.092336226,5.223570684,3549.210629,106390.0409,14.6545315
30.63728793,1.414502306,1492.255638,66.00259674,2122.718712,158.6250921,922.925754,0.377383779,2.923622739,5.619401712,0.768696965,4.115709725,5.212232961,3571.895844,105075.3025,14.65299674
30.71052969,1.417978291,1502.173295,66.9380573,2137.823327,159.6688733,928.7626633,0.373820306,2.894546787,5.473651828,0.759511887,4.121354303,5.19994587,3596.524662,104135.8473,14.65217894
30.77785512,1.415847685,1512.567494,67.50223889,2153.649464,160.7701649,934.938041,0.370882294,2.877601703,5.338474306,0.749594044,4.113539995,5.188399822,3622.070552,103779.2534,14.65195126
30.84028046,1.411335565,1522.544184,67.83725674,2168.903047,161.8281162,940.8706127,0.368393555,2.866396656,5.219603087,0.739721023,4.097460946,5.178431353,3646.487413,103653.4371,14.65215988
30.89813544,1.406673906,1531.152315,68.05809187,2182.218991,162.737074,945.947606,0.366439859,2.857217427,5.115638557,0.730237077,4.077787573,5.170292991,3667.585559,103616.393,14.65267587
30.95052558,1.402665382,1537.839439,68.21456855,2192.805777,163.436368,949.8165363,0.365215794,2.848977761,5.019579058,0.72142513,4.057424738,5.163780177,3684.084517,103549.768,14.65343502
30.99567284,1.398648726,1542.578131,68.29105309,2200.621792,163.9238259,952.4646233,0.364980216,2.842988876,4.920427681,0.713539606,4.037077813,5.158279097,3695.909569,103353.9457,14.65443503
31.03186678,1.393340114,1545.781594,68.24006804,2206.249521,164.2456414,954.1608319,0.365923607,2.841411098,4.806933495,0.706754546,4.016052344,5.153034254,3704.008243,103159.0426,14.65571055
31.05853279,1.385772716,1548.017163,68.02464948,2210.48565,164.4642025,955.2688695,0.368103545,2.845759634,4.672310366,0.701233401,3.993418435,5.147517847,3709.695401,103011.2091,14.65730227
31.07649191,1.375590204,1549.738139,67.63713273,2213.960946,164.6286999,956.0756189,0.371485535,2.856809727,4.515872388,0.696968805,3.968726571,5.141552996,3714.030402,102896.9849,14.65923857
31.08736989,1.36293519,1551.213081,67.09340304,2217.043367,164.7677232,956.7479489,0.375993889,2.874764488,4.341248248,0.693766805,3.942042471,5.135229428,3717.649143,102795.4635,14.66153413
31.09270376,1.348199889,1552.57356,66.41925826,2219.910354,164.8948785,957.3655981,0.381555893,2.899338059,4.153375276,0.691312291,3.913464257,5.128757286,3720.872736,102713.9418,14.66419422
31.09329162,1.331827782,1553.867294,65.64118112,2222.626715,165.0148704,957.9567385,0.38814601,2.929862174,3.956225603,0.689237686,3.882689755,5.122356486,3723.8301,102649.5666,14.66721866
31.08914153,1.314427312,1555.08045,64.78915041,2225.173669,165.1257296,958.511637,0.395736662,2.964693909,3.753248275,0.687216639,3.849336906,5.116354001,3726.510477,102795.0593,14.67060862
31.07991737,1.297097779,1556.036832,63.91002384,2227.300533,165.2073429,958.9162702,0.404191912,3.000315094,3.550728384,0.68517818,3.813731739,5.11149322,3728.528252,103353.4397,14.67438462
31.0654628,1.281153588,1556.268591,63.0600641,2228.340663,165.2077969,958.8706884,0.413304541,3.033065314,3.358965445,0.683296054,3.776956284,5.108813789,3728.810852,104026.1143,14.67860256
31.04599526,1.267458656,1555.256202,62.27477276,2227.555586,165.070233,958.044242,0.422751895,3.060880082,3.189649005,0.681614932,3.740336142,5.109143893,3726.150777,104686.334,14.68334124
31.02209159,1.256080674,1552.780775,61.55502333,2224.637837,164.7712037,956.2995673,0.432047003,3.083129714,3.052857185,0.68014558,3.704963381,5.112801774,3720.033305,105297.2836,14.68867434
30.99478882,1.246493359,1549.004864,60.87877553,2219.82494,164.3291795,953.7423085,0.440576504,3.100306311,2.9554761,0.678936893,3.671578599,5.119574344,3710.835051,105841.0786,14.69464775
30.96605819,1.23819891,1544.334219,60.22782415,2213.701982,163.7890412,950.631266,0.447619053,3.112884925,2.901929791,0.678052696,3.641111093,5.128957619,3699.513249,106349.8366,14.70127224
30.93930796,1.231180463,1539.206136,59.61022229,2206.901594,163.1987294,947.2427576,0.45240189,3.120215343,2.895915153,0.677569386,3.615333879,5.14043617,3687.11958,106834.4086,14.70853035
30.91900147,1.226179733,1533.943592,59.06765704,2199.894873,162.5931414,943.7774754,0.454139889,3.11986164,2.942162283,0.677578575,3.597053661,5.153762213,3674.457554,107479.309,14.71639634
30.90972214,1.224804348,1528.611375,58.67257313,2192.782713,161.9784288,940.2693066,0.452144239,3.107645831,3.048357513,0.67834104,3.589828238,5.169226112,3661.735798,108449.007,14.72487799
30.91557312,1.228948833,1522.933333,58.50617655,2185.176173,161.3237796,936.5353765,0.446286659,3.080582365,3.222885443,0.68020684,3.596918006,5.187382556,3648.356129,109464.5308,14.73403561
30.93983769,1.239947208,1516.564197,58.624756,2176.584615,160.5915156,932.3508547,0.437271241,3.039172423,3.468699501,0.683287764,3.619999422,5.208473028,3633.536954,110420.7673,14.74392934
30.98469036,1.258348649,1509.3939,59.04769199,2166.853534,159.7696931,927.6409827,0.42623749,2.985343625,3.782009279,0.687691019,3.658839008,5.232413442,3617.029351,111501.7424,14.75457777
31.05057693,1.284377963,1501.453036,59.77297855,2156.031422,158.8614853,922.419714,0.414206365,2.919962066,4.156514777,0.693721184,3.712109951,5.259202259,3598.903976,112867.8136,14.76599052
31.13353804,1.31762331,1492.674696,60.78058046,2144.026323,157.8599825,916.6406168,0.402117432,2.844289506,4.582600757,0.701611714,3.777833827,5.288869595,3578.986649,114228.4804,14.7781948
31.22204418,1.356214102,1483.013351,62.01565072,2130.770448,156.7615328,910.2743614,0.39093172,2.761660285,5.04096183,0.711164534,3.853079935,5.321072098,3557.126508,115494.3757,14.79117861
31.29878099,1.396706946,1472.641032,63.38161546,2116.503577,155.5868963,903.4332023,0.381503173,2.677454195,5.501070804,0.721974761,3.933613174,5.354820171,3533.659742,116391.3721,14.80482491
31.34697961,1.434680466,1461.98687,64.7484339,2101.835472,154.3853855,896.3967732,0.374430678,2.5988318,5.924956562,0.733322649,4.01389573,5.388335992,3509.5147,116738.039,14.8188606
31.35775207,1.467146779,1451.728343,65.99739235,2087.737284,153.2325221,889.6021365,0.369698615,2.530994016,6.27811501,0.744378685,4.088691309,5.419731655,3486.223259,116904.4427,14.8329015
31.33301854,1.493758918,1442.476991,67.06667547,2075.093349,152.1950466,883.4404883,0.36678615,2.475118529,6.540126074,0.7546605,4.154763626,5.447863547,3465.204413,116983.5174,14.84660344
31.28196485,1.5149612,1434.553072,67.94496513,2064.375368,151.30711,878.1158211,0.365203479,2.430895531,6.704629045,0.763736631,4.210833403,5.472278829,3447.222252,116791.5337,14.85972862
31.21552097,1.53050763,1428.163585,68.63584475,2055.894374,150.5903409,873.7600556,0.364686817,2.398449197,6.773441752,0.770974189,4.256456879,5.492710494,3432.78315,116216.9455,14.87209597
31.14233088,1.540040976,1423.584933,69.14146596,2050.060491,150.0739782,870.5500449,0.364993675,2.377415952,6.754469429,0.775663201,4.291356613,5.50893771,3422.558185,115537.9999,14.88354835
31.06724321,1.543831594,1420.999849,69.46693014,2047.148579,149.7775014,868.6055534,0.365854347,2.366328463,6.662100106,0.777508631,4.315307684,5.520946066,3416.99881,114837.5422,14.89399466
30.99210736,1.541820773,1420.374888,69.61044583,2047.122146,149.6977913,867.9125373,0.367205662,2.364889686,6.512094211,0.776582994,4.327740632,5.528679959,3416.038357,113784.1055,14.90340713
30.91746503,1.532860525,1421.735844,69.54798767,2050.025974,149.8387253,868.4950065,0.369209581,2.375279881,6.314123292,0.772984473,4.327546123,5.531616659,3419.732653,112175.3085,14.91173778
30.84361094,1.516282986,1425.405947,69.25433725,2056.320988,150.2355932,870.5595424,0.371875973,2.399038575,6.071881447,0.766986812,4.314235414,5.529118948,3428.832306,110539.3718,14.91889641
30.7706497,1.493024187,1431.650401,68.73100897,2066.374465,150.9161674,874.2697579,0.375047898,2.435191778,5.789325924,0.759334612,4.288549763,5.521117213,3443.956351,109022.617,14.92485056
30.69851644,1.464660846,1440.344227,68.0043412,2079.987809,151.8656605,879.5416358,0.378671423,2.482007573,5.47333265,0.750654819,4.251999719,5.508137548,3464.807755,107595.6602,14.92967533
30.62735396,1.432658471,1451.074434,67.11086073,2096.547515,153.0383585,886.1111264,0.382863781,2.537919233,5.132144944,0.741296381,4.206382364,5.490999152,3490.411721,106225.5551,14.93351359
30.55820057,1.398195367,1463.359534,66.0843272,2115.342829,154.3814604,893.673177,0.38784864,2.601529815,4.773399232,0.731515994,4.153411486,5.47056424,3519.630996,104969.738,14.93652222
30.49324748,1.36218729,1476.745174,64.95151876,2135.703594,155.8453242,901.9416154,0.393926331,2.671529922,4.403739541,0.721573464,4.094517611,5.447662493,3551.39042,103842.519,14.93884884
30.43518925,1.325241301,1490.817313,63.73131359,2157.019585,157.3848677,910.6572576,0.401507082,2.747187509,4.028787851,0.711651926,4.030725201,5.423006599,3584.707752,102757.3672,14.94062391
30.3862603,1.28764195,1505.266632,62.43370922,2178.833664,158.9664178,919.6279355,0.411132269,2.828657038,3.652773122,0.701789869,3.962655321,5.397077663,3618.846269,101632.0342,14.94194736
30.34725715,1.249521759,1519.961099,61.06391601,2200.945996,160.5751663,928.7729205,0.423441635,2.916108906,3.279373406,0.691891203,3.890727004,5.370188858,3653.489323,100580.1792,14.94288197
30.31696432,1.211065896,1534.71545,59.62531802,2223.081192,162.190282,937.9796101,0.439271508,3.009086871,2.913566499,0.681880646,3.81498026,5.342675503,3688.193889,99641.15298,14.9434729
30.29258992,1.172723231,1549.013627,58.12403662,2244.486463,163.7550425,946.9308873,0.459699528,3.106086968,2.563273093,0.671729454,3.735085962,5.315121645,3721.732542,98997.51857,14.94376946
30.27060873,1.13538172,1562.166577,56.58748391,2264.159057,165.1932825,955.1993104,0.485625968,3.203578952,2.240695046,0.661457399,3.651347088,5.288635305,3752.479283,98850.86881,14.94384076
30.24745176,1.100226678,1573.399642,55.06626656,2280.972817,166.4193704,962.3002004,0.517238652,3.297493495,1.959710382,0.651145022,3.565056266,5.264649652,3778.618723,98918.64294,14.94377935
30.22031842,1.068353576,1582.08906,53.61539579,2294.018955,167.3647065,967.8410895,0.553508746,3.384793882,1.729712577,0.640801941,3.478390996,5.244360041,3798.696905,99058.75985,14.94366205
30.18779373,1.040289714,1588.047496,52.2722395,2303.019885,168.0089604,971.7018462,0.592390936,3.464024987,1.551059022,0.630495129,3.393804651,5.228266614,3812.28782,99086.11068,14.94350913
30.15000277,1.01570373,1591.618959,51.04132293,2308.467788,168.3902905,974.0955103,0.632235007,3.536149457,1.414122747,0.620367319,3.313197755,5.21593388,3820.210404,98817.70272,14.94327845
30.10828256,0.99364122,1593.630819,49.90039492,2311.554279,168.5991839,975.5379563,0.673065859,3.602699947,1.304036411,0.610559565,3.237736736,5.206372376,3824.416975,98477.40002,14.94288795
30.0642257,0.973074324,1595.034934,48.82246994,2313.651193,168.7389901,976.6225084,0.716442665,3.664069338,1.207739514,0.601262975,3.167922956,5.198678054,3827.152571,98169.15815,14.94226002
30.01890712,0.953295812,1596.508248,47.7890547,2315.734037,168.8830296,977.7705175,0.764637863,3.71999345,1.11714905,0.592627045,3.103689575,5.192289575,3830.013665,97862.90417,14.94135039
29.97285204,0.933943887,1598.378852,46.79000944,2318.276684,169.0668591,979.1854622,0.820036247,3.770056908,1.028614511,0.584706733,3.044654027,5.186941905,3833.7734,97501.3972,14.94014719
29.92649908,0.914878436,1600.763719,45.82025568,2321.450789,169.303085,980.9389044,0.884726388,3.813541977,0.94164871,0.577509296,2.990444261,5.182578723,3838.707565,97136.59671,14.93865982
29.88057407,0.896114741,1603.662299,44.87949904,2325.260043,169.5914916,983.0288484,0.959807045,3.849508575,0.858084103,0.571056917,2.940879148,5.179287637,3844.816636,96792.32267,14.93690976
29.83610917,0.877749787,1606.989702,43.97021195,2329.58725,169.922905,985.4007351,1.04496209,3.877643071,0.780531969,0.565369711,2.895891784,5.177148386,3851.903103,96399.09666,14.93492477
29.79431858,0.859831612,1610.65911,43.09269187,2334.312683,170.288217,987.9992864,1.138964179,3.898776881,0.710514765,0.56041968,2.855366776,5.17606875,3859.763991,95867.80729,14.93273748
29.75635447,0.842316743,1614.684591,42.24412139,2339.461129,170.6891741,990.8326929,1.240374094,3.913964442,0.648174352,0.556095427,2.819057949,5.175827183,3868.433781,95296.94975,14.93038767
29.72286459,0.825162561,1619.141541,41.42306695,2345.143733,171.1339749,993.9476497,1.347468228,3.923892117,0.593088085,0.552245163,2.786525381,5.176199169,3878.092474,94741.65834,14.92792046
29.69375805,0.808424668,1624.055044,40.63223047,2351.397325,171.6253975,997.359526,1.458061947,3.929090656,0.544831562,0.548709625,2.757190535,5.177016378,3888.802142,94235.60586,14.92537963
29.66834152,0.792272112,1629.352595,39.87811765,2358.117601,172.1558242,1001.022705,1.569223599,3.930080136,0.503145517,0.545351852,2.730515227,5.178183907,3900.395132,93808.52576,14.92279976
29.64564746,0.77692341,1634.870905,39.16819555,2365.070517,172.708061,1004.834789,1.677739993,3.927637549,0.467644116,0.542094604,2.706113743,5.179640161,3912.48935,93431.15853,14.92020143
29.62479989,0.762558473,1640.412515,38.50753912,2371.974789,173.2613612,1008.671975,1.781181463,3.92268229,0.437593601,0.538923729,2.683786964,5.181333084,3924.621134,93085.44535,14.9175928
29.60523563,0.749267503,1645.812093,37.89751268,2378.597121,173.7983962,1012.430482,1.878417635,3.915929034,0.412025922,0.535874121,2.663479108,5.183227975,3936.401704,92763.56277,14.91497514
29.58672343,0.737052633,1650.965624,37.33637452,2384.793308,174.3083055,1016.044817,1.96945852,3.90776363,0.389980642,0.533004495,2.645179015,5.185311752,3947.586321,92460.06835,14.91234761
29.56927447,0.725861095,1655.822249,36.82064918,2390.495617,174.7858247,1019.48276,2.054813249,3.898293716,0.370709401,0.53036879,2.628826318,5.187589114,3958.055325,92180.31812,14.90971001
29.55302693,0.715643454,1660.127798,36.34221205,2395.343027,175.2042268,1022.587016,2.135036018,3.887556435,0.353745028,0.528004776,2.613932737,5.190066562,3967.20321,91927.52531,14.90706285
29.53812774,0.706387814,1663.303594,35.88830215,2398.508492,175.5025341,1024.999726,2.210252971,3.87556213,0.339094191,0.525927292,2.599483324,5.192768679,3973.651986,91797.50621,14.90440368
29.52456291,0.698173954,1665.00601,35.45652658,2399.506076,175.6445856,1026.50647,2.27777763,3.862371423,0.32758863,0.52412594,2.584971741,5.195783947,3976.589752,91944.92075,14.90171043
29.51205759,0.691207136,1665.13386,35.05697665,2398.201626,175.6199957,1027.040239,2.331709151,3.849228562,0.320516642,0.522645149,2.570610966,5.199182452,3975.789523,92245.006,14.89891831
29.50037962,0.685695972,1663.734495,34.70301799,2394.678068,175.4343595,1026.624711,2.36575504,3.838595108,0.318903615,0.521578209,2.557121753,5.202922588,3971.380988,92594.81519,14.89593053
29.48973573,0.681763853,1661.04126,34.40599794,2389.28768,175.1130317,1025.399288,2.37443548,3.832653281,0.323597048,0.521030965,2.545642263,5.206903031,3963.935443,93125.16495,14.89264968
29.48065979,0.679601419,1657.318729,34.17917413,2382.428119,174.6846054,1023.523104,2.350474981,3.832678735,0.336600955,0.521184819,2.537700546,5.21110176,3954.100298,94103.7201,14.8889671
29.47328698,0.679603993,1652.613995,34.04155789,2374.189632,174.1549847,1021.019132,2.282838023,3.840971887,0.361879621,0.52246965,2.535296603,5.215478831,3942.014476,95320.46357,14.88471606
29.46640866,0.682261418,1646.806866,34.01304133,2364.434389,173.5130179,1017.805635,2.159134287,3.861085668,0.405360225,0.525520319,2.541191245,5.219789969,3927.429712,96605.64131,14.87969096
29.4566469,0.688244277,1639.838602,34.11841087,2353.126419,172.7541888,1013.839025,1.966565266,3.894267809,0.477231787,0.531066396,2.559562444,5.223831949,3910.257484,98422.80743,14.87369395
29.43753708,0.699243563,1631.512706,34.41665716,2340.047974,171.8585108,1008.986004,1.689736333,3.93537128,0.600371208,0.540228425,2.597510683,5.228290951,3890.116389,101518.7608,14.86643496
29.39827951,0.719018856,1620.553526,35.02885122,2323.45731,170.6897674,1002.431486,1.330657881,3.969944022,0.820511312,0.554757276,2.665867684,5.235632357,3864.120705,105176.8925,14.85737468
29.32443002,0.755000922,1604.792745,36.16306424,2300.326711,169.0103316,992.7914876,0.961108508,3.961254498,1.212036821,0.575292753,2.778217395,5.251726305,3827.313255,108944.3317,14.84588748
29.20243772,0.821954535,1582.995073,38.12727052,2268.877299,166.6723835,979.253243,0.694433599,3.864109492,1.851326055,0.599737195,2.948544044,5.2839341,3776.943952,111780.2182,14.8316839
29.02828774,0.940573485,1556.491456,41.16632127,2230.886166,163.8034851,962.6133896,0.543392529,3.689170116,2.733173013,0.625820115,3.17966026,5.331841038,3716.220614,112842.5218,14.81528332
28.81342601,1.101407573,1529.126825,45.12899754,2191.791871,160.8092451,945.2661722,0.457887799,3.471532045,3.75362819,0.65637428,3.445126776,5.388393133,3654.092333,113327.425,14.79796606
28.57925937,1.272722183,1504.911845,49.62468692,2157.344287,158.1218285,929.7320297,0.406628098,3.227333955,4.786848467,0.690131097,3.707970896,5.446914789,3599.801008,113561.6299,14.78104851
28.34824906,1.432102262,1486.132907,54.346254,2130.780332,155.9950325,917.4651352,0.373801541,2.975400567,5.733055095,0.721109552,3.945737024,5.501728274,3558.539746,113398.8131,14.76543203
28.13800942,1.565390605,1473.3972,59.07882739,2112.921809,154.5051474,908.8764683,0.351986741,2.736576449,6.527564023,0.745199317,4.149478811,5.548497622,3531.58459,112739.6245,14.75160133
27.95811926,1.665911295,1466.431093,63.64095163,2103.35379,153.6335263,903.8326226,0.337346765,2.526766478,7.138279504,0.761219972,4.318283965,5.584657767,3518.168988,111825.7977,14.73975692
27.8096339,1.734555398,1464.537031,67.87059158,2101.08398,153.3137216,901.9381544,0.327425543,2.354013644,7.561458263,0.770173185,4.455723644,5.609537172,3516.557609,110772.9461,14.72989713
27.68783338,1.777781195,1466.765356,71.65082311,2104.774673,153.4487456,902.6344776,0.320429721,2.218873997,7.815058985,0.773887898,4.56716284,5.624090986,3524.455556,109812.3684,14.7218737
27.58594409,1.804540969,1471.96175,74.93931721,2112.796404,153.9158443,905.2209138,0.31504923,2.115838458,7.931012344,0.774227891,4.657993102,5.630453413,3539.125672,109126.3105,14.71543182
27.4986436,1.822024389,1478.845092,77.75116922,2123.335122,154.5761115,908.9030088,0.310592506,2.037356316,7.94502139,0.772553048,4.731857387,5.631135609,3557.557877,108530.4019,14.71026121
27.42442155,1.833505533,1486.312624,80.11658572,2134.823054,155.3089308,912.9904396,0.306920346,1.977181392,7.886296759,0.769342137,4.789893551,5.628240368,3577.163726,107991.3742,14.70607834
