SI,SS,XI,XS,XBH,XBA,XP,SO,SNO,SNH,SND,XND,SALK,TSS,FlowRate,Temperature
30.81230875,6.189366833,1509.007237,89.46798884,2141.713723,159.7680077,930.3166651,0.005417199,1.412859408,8.430661215,1.347138196,4.947485813,5.509563019,3622.705216,107636.8574,14.64877507
30.87020411,5.829072213,1521.865204,90.30642091,2161.037584,161.155917,938.0848928,0.005253803,1.461088163,8.253066195,1.292008413,4.9201195,5.491668005,3654.337514,106390.0409,14.64958598
30.92864656,5.482553336,1535.271969,90.52171669,2181.237188,162.6019807,946.2248095,0.005103168,1.508444406,8.241013006,1.235048626,4.87346056,5.485829489,3686.893248,105075.3025,14.65089319
30.98024793,5.207117228,1546.985312,90.44229391,2199.075454,163.8599538,953.2993442,0.004939746,1.550091899,8.233601925,1.184542841,4.817261472,5.481696055,3715.246768,104135.8473,14.65236603
31.02919686,5.040548036,1554.164767,90.45481116,2210.463224,164.6168047,957.482629,0.004748523,1.574078377,8.218747501,1.146420898,4.764083895,5.479141785,3732.886677,103779.2534,14.65368793
31.07407282,4.941989,1556.422793,90.61633232,2214.842797,164.8320625,958.5357745,0.004544996,1.577918879,8.198669619,1.117365931,4.719290764,5.479005536,3738.93732,103653.4371,14.65490292
31.10828717,4.863688745,1555.648348,90.72412659,2214.900918,164.7170248,957.6862617,0.004346954,1.57251173,8.152401749,1.091693599,4.680836726,5.479772337,3737.757509,103616.393,14.65627383
31.12760733,4.774520468,1553.854491,90.59382639,2213.498116,164.4951379,956.2331489,0.004166157,1.568464217,8.062126247,1.066304356,4.645385829,5.47971266,3734.00604,103549.768,14.65801332
31.13170995,4.654056639,1552.812512,90.10117134,2213.152594,164.3611762,955.3088389,0.004011871,1.573854834,7.914980102,1.040439642,4.60956573,5.477143816,3731.802219,103353.9457,14.66023783
31.12594281,4.513052894,1553.082725,89.2890288,2214.63621,164.3739041,955.2547484,0.00388631,1.591059749,7.720052626,1.017330611,4.573139418,5.471965223,3732.477462,103159.0426,14.66293499
31.11693683,4.368186144,1554.125799,88.2978294,2217.155556,164.4707374,955.706456,0.003792994,1.616489122,7.501799427,0.999820001,4.53829592,5.465604547,3734.817283,103011.2091,14.66604521
31.10814627,4.226935323,1555.402864,87.21636177,2219.937837,164.5909229,956.310279,0.003740765,1.646765713,7.277296175,0.988036653,4.506067589,5.459189824,3737.593698,102896.9849,14.6695345
31.09910401,4.091668291,1556.696001,86.07150258,2222.686487,164.7107658,956.928586,0.003741935,1.680145888,7.051605665,0.980165,4.474608249,5.453155748,3740.320007,102795.4635,14.67338676
31.0865416,3.965034939,1557.899932,84.87112717,2225.274122,164.8200099,957.5028175,0.003809854,1.715370269,6.822752473,0.973783185,4.439683919,5.447649109,3742.776007,102713.9418,14.67759066
31.06745773,3.848028835,1558.924411,83.62272771,2227.588786,164.9097845,957.9832809,0.003957914,1.751219296,6.588174225,0.967346127,4.398047922,5.44277193,3744.771742,102649.5666,14.68213913
31.04140446,3.755027498,1558.952136,82.4137416,2228.445778,164.8899133,957.8481976,0.004189978,1.784062026,6.361067025,0.962331809,4.350956164,5.439899109,3744.412325,102795.0593,14.68708742
31.01027749,3.707504257,1556.103986,81.41488798,2225.115086,164.5528345,955.8929145,0.004494071,1.805259777,6.178865291,0.962515546,4.304426586,5.442348453,3737.309781,103353.4397,14.69265279
30.97584949,3.69304452,1550.061944,80.59826015,2217.147595,163.8644545,951.9189638,0.004856496,1.810406063,6.064843706,0.967269712,4.261593665,5.451086135,3722.693413,104026.1143,14.69903089
30.93957555,3.693053845,1542.443599,79.78522554,2206.887856,163.0037716,946.9653494,0.00525884,1.803821226,6.016175193,0.973794606,4.221671668,5.463979246,3704.314352,104686.334,14.70622304
30.90367179,3.700185506,1534.855406,78.87659745,2196.651831,162.1468506,942.0536111,0.005672145,1.78954893,6.02609027,0.980835528,4.18462296,5.479058464,3685.938223,105297.2836,14.7141408
30.87338071,3.724193503,1528.215944,77.88614634,2187.770963,161.3932137,937.7597562,0.006053575,1.767246676,6.09097801,0.988773222,4.152721836,5.495227837,3669.769517,105841.0786,14.72266537
30.85797951,3.788076981,1522.603373,76.92555292,2180.385579,160.7499478,934.1214171,0.006352451,1.73070756,6.214654392,0.999423955,4.131071671,5.512377602,3656.089402,106349.8366,14.73169756
30.86485563,3.905133362,1517.743056,76.11727732,2174.128113,160.185908,930.952301,0.00653335,1.673696616,6.401284106,1.013928308,4.124271559,5.530827458,3644.344991,106834.4086,14.74117327
30.89674935,4.089063181,1512.745645,75.59380553,2167.714133,159.6033097,927.6771315,0.006574004,1.593140667,6.659976801,1.033792819,4.135845081,5.551762177,3632.500519,107479.309,14.75118448
30.95406565,4.34954646,1505.916446,75.50929331,2158.666654,158.8173715,923.2130838,0.006465472,1.489501956,7.006591962,1.060607004,4.168612945,5.577306078,3616.592136,108449.007,14.76205621
31.03679373,4.655831347,1497.034732,75.88498984,2146.633953,157.8057348,917.4200431,0.006225798,1.374074819,7.427658969,1.090880015,4.220396698,5.606862974,3596.08459,109464.5308,14.77387223
31.14334487,4.973294594,1487.51594,76.62613398,2133.628308,156.7246385,911.1967891,0.005870637,1.264278604,7.885113973,1.120011554,4.285642931,5.637356336,3574.268857,110420.7673,14.78635918
31.26888173,5.29941949,1477.874777,77.70700984,2120.365932,155.6309639,904.8655325,0.005401527,1.168543029,8.3605174,1.148162649,4.362149224,5.667669793,3552.333162,111501.7424,14.79942427
31.39506422,5.643982999,1467.1221,79.15221748,2105.396199,154.4179965,897.7977904,0.004828264,1.086252359,8.849011769,1.177891074,4.450891762,5.699089085,3527.914728,112867.8136,14.81329413
31.48353347,5.965794929,1455.234646,80.83030996,2088.678766,153.0857162,889.9868864,0.004196651,1.019501722,9.306658298,1.206941744,4.548646068,5.731154096,3500.862244,114228.4804,14.8279002
31.50353068,6.217131563,1443.369631,82.54084242,2071.893203,151.7619067,882.1735462,0.003577206,0.972466482,9.678356913,1.232196777,4.649412018,5.761751734,3473.804347,115494.3757,14.84282199
31.44888752,6.355162649,1432.481114,84.08795493,2056.467296,150.5523236,874.9767702,0.003057069,0.945671487,9.92517984,1.25064373,4.745517621,5.788459375,3448.924094,116391.3721,14.85743772
31.34105235,6.363480309,1424.140898,85.30204752,2044.751152,149.6278264,869.3995847,0.002692494,0.937083853,10.02118211,1.259994513,4.828387938,5.808685093,3429.916132,116738.039,14.87097039
31.21823065,6.303121575,1418.5712,86.21613033,2037.119057,149.0091174,865.5746869,0.002466279,0.938341003,9.985819057,1.263962142,4.895907018,5.82323961,3417.367644,116904.4427,14.88323438
31.10602195,6.230407347,1414.6692,86.96721815,2031.998242,148.5724724,862.7939918,0.002330538,0.93959728,9.863364844,1.266192598,4.951334546,5.835079936,3408.750843,116983.5174,14.89451948
31.01143249,6.143144115,1412.492385,87.57166812,2029.489777,148.3222968,861.0909393,0.002248738,0.938368779,9.675782234,1.264700187,4.995073576,5.844934945,3404.225299,116791.5337,14.90481614
30.93091779,6.017342841,1413.103393,87.93854198,2031.15716,148.3752765,861.1480395,0.002198011,0.937926108,9.435023389,1.25355483,5.023201763,5.85139525,3406.291808,116216.9455,14.91382475
30.85678651,5.865194286,1416.352281,88.04528399,2036.79342,148.7181195,862.8901794,0.002161025,0.940218454,9.173885888,1.230197359,5.033268196,5.854252535,3414.599463,115537.9999,14.92157241
30.78248547,5.706559243,1421.115014,87.94279384,2044.757808,149.2304813,865.6185081,0.002126818,0.944476944,8.920568177,1.196991409,5.026590202,5.854639213,3426.498454,114837.5422,14.9283571
30.70620241,5.517566173,1427.93958,87.58291537,2055.838264,149.9721571,869.6786908,0.002094235,0.953283952,8.664240866,1.15441422,5.002800295,5.851451314,3443.258705,113784.1055,14.93403891
30.63044492,5.259636981,1438.928821,86.84316465,2073.070302,151.1699011,876.385172,0.002067001,0.973606947,8.370004456,1.102856682,4.960117988,5.84145287,3469.79802,112175.3085,14.93810811
30.5562905,4.962735069,1453.82924,85.77864614,2096.027521,152.7932207,885.5606628,0.002043559,1.008233425,8.03628004,1.049228229,4.90214341,5.82477774,3505.491967,110539.3718,14.94069791
30.48269606,4.671260275,1470.436403,84.54841505,2121.462764,154.6015111,895.8094068,0.002022208,1.053427817,7.687359813,0.999303934,4.834861592,5.804448988,3545.143875,109022.617,14.94241718
30.41043868,4.399924827,1487.425624,83.22630699,2147.434594,156.4516269,906.3017531,0.002005839,1.106746662,7.335984273,0.954212793,4.761281205,5.782209139,3585.629929,107595.6602,14.94362436
30.3447128,4.14782094,1504.421353,81.81288618,2173.385541,158.3039214,916.8097295,0.002000919,1.168090765,6.982886762,0.913971862,4.682273013,5.758464473,3626.050073,106225.5551,14.94443969
30.29323609,3.916179604,1521.158498,80.30493833,2198.909989,160.130273,927.1740375,0.002016415,1.237714769,6.628596447,0.879306098,4.598526162,5.733583794,3665.758302,104969.738,14.94495448
30.2596731,3.7067138,1537.285607,78.7211888,2223.479956,161.8925395,937.1791284,0.002066671,1.314931128,6.277838008,0.850247677,4.510984498,5.708218543,3703.918815,103842.519,14.94527063
30.24313544,3.513762937,1552.947502,77.06168482,2247.300078,163.6057013,946.91927,0.00217871,1.39970442,5.932469921,0.825356834,4.419925448,5.682428242,3740.875677,102757.3672,14.94538575
30.23820147,3.329067966,1568.857189,75.29438038,2271.40888,165.3455262,956.8438467,0.002404504,1.493455196,5.591654769,0.802306872,4.324502842,5.655528858,3778.312367,101632.0342,14.94520451
30.23486689,3.15669595,1584.461932,73.40431176,2295.006824,167.0511613,966.6166996,0.00284059,1.596012829,5.265307938,0.779961825,4.222663195,5.627713273,3814.905696,100580.1792,14.94474633
30.22493117,3.003622467,1596.791964,71.37357674,2313.790631,168.4028112,974.4086372,0.00363439,1.704605525,4.970682117,0.758573989,4.110147267,5.600304367,3843.575715,99641.15298,14.94413296
30.2039347,2.879726715,1604.850546,69.31424892,2326.297932,169.2883777,979.5885408,0.004854459,1.812172008,4.730558703,0.739269453,3.989879738,5.575867462,3862.004734,98997.51857,14.94355077
30.1691281,2.797238139,1607.808105,67.44529763,2331.287779,169.6135877,981.6145575,0.006311711,1.905109474,4.57286261,0.723362202,3.869374584,5.558446359,3868.326995,98850.86881,14.94323674
30.12197795,2.743268582,1606.218311,65.864427,2329.543847,169.4382519,980.8188405,0.007737867,1.974027881,4.494462986,0.709421935,3.754810811,5.549450773,3863.912758,98918.64294,14.94313671
30.06744836,2.701615617,1602.202708,64.51244169,2324.136904,168.9945431,978.5245502,0.009013056,2.020730364,4.462642655,0.695404138,3.648952871,5.546795628,3853.77836,99058.75985,14.94295615
30.01093078,2.65641815,1598.125478,63.27254512,2318.501907,168.5409106,976.2104716,0.010140436,2.052750868,4.439568915,0.67996208,3.552167079,5.547169296,3843.488484,99086.11068,14.9424091
29.95767038,2.593783585,1596.479471,61.99109525,2316.270118,168.3487496,975.4369827,0.011167203,2.081261611,4.387231888,0.662168107,3.463315195,5.546521227,3838.894813,98817.70272,14.94129912
29.90873224,2.521471521,1598.032654,60.62570475,2318.555855,168.5013882,976.6807695,0.012119133,2.112780239,4.294508101,0.643217547,3.381814768,5.543170595,3841.797278,98477.40002,14.93966443
29.86123041,2.44989355,1601.459432,59.24021652,2323.438346,168.8557417,979.1090783,0.013018945,2.14621909,4.175811755,0.624809708,3.307291038,5.538186923,3849.077111,98169.15815,14.93766169
29.81311526,2.381529434,1605.565001,57.87453145,2329.198906,169.283147,981.9734436,0.013900366,2.180542924,4.042902529,0.607597256,3.239047232,5.532453319,3857.921272,97862.90417,14.93539168
29.76555396,2.313743296,1610.088704,56.52691814,2335.476297,169.7555306,985.109911,0.014800098,2.217196197,3.899059242,0.591831693,3.176993694,5.525871909,3867.71802,97501.3972,14.932908
29.72166555,2.247045427,1614.883651,55.20704583,2342.063955,170.2567538,988.4253947,0.015737053,2.257597549,3.749927674,0.578229963,3.12207703,5.518456803,3878.1276,97136.59671,14.93025951
29.68363196,2.18300935,1619.586442,53.94052898,2348.436367,170.7472419,991.6916397,0.016715389,2.301192496,3.604489135,0.567330785,3.075076119,5.510749862,3888.301664,96792.32267,14.9274797
29.65288685,2.119768163,1624.261375,52.72290964,2354.690865,171.2336581,994.9491134,0.01773938,2.347720522,3.464746742,0.558869118,3.035709838,5.502783708,3898.39344,96399.09666,14.9245974
29.63030308,2.053563016,1629.630508,51.51299712,2361.878786,171.7935639,998.6506463,0.018815899,2.398740345,3.323021889,0.551847768,3.002295545,5.493638724,3910.099876,95867.80729,14.92168669
29.61395107,1.98700533,1635.970317,50.30127693,2370.396242,172.4564021,1002.969942,0.019929344,2.454540117,3.176434328,0.545443374,2.972297242,5.482972756,3924.070635,95296.94975,14.91883362
29.60017889,1.923601906,1642.79288,49.1171924,2379.530198,173.1694224,1007.602106,0.021059422,2.512534547,3.03044642,0.539314251,2.943749825,5.471508158,3939.158848,94741.65834,14.91607067
29.58619906,1.865684317,1649.502736,47.98949073,2388.415564,173.8685438,1012.174872,0.022187482,2.569773478,2.891191705,0.533377093,2.915754997,5.46011876,3953.963405,94235.60586,14.91338599
29.57062825,1.81505309,1655.56786,46.94013565,2396.282449,174.496663,1016.35525,0.023293337,2.62354359,2.763829631,0.527725312,2.888508773,5.449631564,3967.231768,93808.52576,14.91073257
29.5537971,1.771385354,1660.783518,45.97261345,2402.839525,175.0319365,1020.014648,0.024365907,2.672083266,2.649242029,0.522386557,2.862920881,5.440453588,3978.481681,93431.15853,14.90806719
29.5369845,1.733493755,1665.293965,45.07573756,2408.30128,175.4900219,1023.24272,0.025400889,2.715089096,2.544549594,0.517335414,2.839825172,5.432499745,3988.052793,93085.44535,14.90537876
29.52130687,1.700299685,1669.315452,44.23889034,2412.984503,175.8942653,1026.174124,0.026396658,2.752912154,2.446892005,0.512590042,2.819610323,5.425560636,3996.455427,92763.56277,14.902672
29.50747079,1.671022845,1673.031377,43.45510126,2417.157482,176.2644549,1028.923013,0.027352377,2.786088129,2.354578642,0.508241651,2.802106334,5.419439002,4004.123571,92460.06835,14.89995791
29.49580258,1.645912086,1675.317225,42.70003406,2419.201919,176.4821234,1030.796504,0.028281515,2.815132729,2.267563262,0.504476593,2.785000784,5.414028019,4008.373354,92180.31812,14.89724262
29.48629042,1.627184558,1672.464423,41.90675963,2413.781408,176.1560561,1029.505944,0.029232925,2.84151448,2.186451371,0.501584681,2.762375643,5.409212132,4000.360944,91927.52531,14.89452202
29.47799877,1.615733591,1667.576678,41.16085646,2405.382744,175.6133884,1026.956406,0.03012621,2.863992248,2.117917757,0.499809774,2.739039046,5.405651361,3987.517554,91797.50621,14.89169749
29.468938,1.617172823,1661.538601,40.56050995,2395.283156,174.9452191,1023.677345,0.030835925,2.876578536,2.08119619,0.499856555,2.719378912,5.40546755,3972.003623,91944.92075,14.88845642
29.45950615,1.631839171,1654.520391,40.14099952,2383.746697,174.1684087,1019.76482,0.031301479,2.873769604,2.088977389,0.502266047,2.706612739,5.409959259,3954.255987,92245.006,14.88455687
29.45304801,1.656712698,1647.731945,39.87216302,2372.540752,173.4119051,1015.971735,0.031525941,2.855202557,2.137569017,0.507100735,2.703095397,5.418398001,3937.146375,92594.81519,14.8800374
29.45160909,1.696508501,1641.336023,39.74536109,2361.912997,172.6932442,1012.399865,0.031464985,2.819977282,2.230667438,0.515078722,2.710887241,5.430722944,3921.065618,93125.16495,14.87484746
29.45211269,1.771553759,1633.739621,39.8361006,2349.592615,171.8415986,1008.045801,0.030942471,2.758716445,2.401150007,0.529110529,2.735384188,5.449648817,3902.291802,94103.7201,14.86848527
29.44610237,1.899171212,1624.125499,40.18997887,2334.479789,170.7691851,1002.390237,0.029880013,2.657664054,2.683946402,0.553118074,2.785594165,5.477092693,3878.966017,95320.46357,14.86057836
29.42156174,2.093215044,1613.572688,40.77780811,2318.222007,169.5916149,996.1065574,0.028335303,2.508601438,3.093862256,0.590167528,2.870553596,5.511961444,3853.703007,96605.64131,14.85130185
29.36261091,2.400879598,1602.119764,41.7008551,2300.94358,168.3111087,989.2023872,0.026242656,2.298137301,3.676647461,0.645639222,3.004203329,5.555990289,3826.708272,98422.80743,14.84034505
29.24670686,2.943303011,1582.962246,43.31491109,2272.942239,166.1989327,977.3846572,0.023507527,1.994724167,4.55237547,0.731692463,3.208673648,5.617527438,3782.10224,101518.7608,14.82606742
29.05401751,3.822394562,1550.541152,46.04714901,2226.237562,162.6581704,957.1197763,0.02054235,1.592378795,5.768004413,0.852360037,3.492113743,5.698712894,3706.952857,105176.8925,14.80772947
28.7821889,5.166945763,1510.473233,50.35403888,2168.570456,158.2766074,931.8339209,0.017592677,1.154453369,7.221067622,0.994802604,3.841985474,5.790016803,3614.631192,108944.3317,14.78652591
28.45719948,7.034017645,1472.628048,56.34538868,2113.591584,154.1027945,907.6700851,0.014835608,0.793818181,8.692676607,1.129594838,4.219992472,5.874590309,3528.253425,111780.2182,14.76514809
28.14039285,9.073049349,1448.258628,63.29014226,2077.254624,151.3499179,891.7501416,0.012426765,0.593243737,9.891648352,1.224835023,4.562163889,5.934660447,3473.92759,112842.5218,14.74717647
27.8823916,10.75256024,1439.69319,70.34139002,2063.285507,150.2828631,885.6190384,0.010280365,0.513500325,10.70563322,1.283400676,4.832480266,5.968857513,3456.916491,113327.425,14.73357748
27.6928499,11.87865028,1440.282763,77.21849736,2062.551391,150.2026135,885.1475937,0.008266258,0.488008653,11.21450505,1.319895242,5.03765,5.986078917,3461.552143,113561.6299,14.72305217
27.5651538,12.4332206,1445.607601,83.75425069,2068.934398,150.6445376,887.5992362,0.006436989,0.488609114,11.48863739,1.338453742,5.189809138,5.991439968,3477.405017,113398.8131,14.71478103
27.48421236,12.4266842,1454.702797,89.61833172,2081.203434,151.5124577,892.431932,0.005054954,0.503622825,11.560192,1.33990709,5.298473667,5.98693883,3502.101715,112739.6245,14.70858788
27.42639669,11.98727636,1466.628875,94.50831086,2098.074884,152.7093996,899.1243348,0.004342854,0.524720055,11.47659549,1.329980384,5.377039384,5.975402954,3533.284354,111825.7977,14.70418792
27.37342083,11.31927185,1479.884573,98.37389156,2117.343759,154.0704322,906.758987,0.004050191,0.545804436,11.29954085,1.314114546,5.436623386,5.96045841,3567.323732,110772.9461,14.70112331
27.31753944,10.61610143,1492.53902,101.3741148,2136.127606,155.3805825,914.1069513,0.003907283,0.563419999,11.08444981,1.29649144,5.482274924,5.945276443,3599.646206,109812.3684,14.6988905
27.26154713,10.01432369,1502.643267,103.7854805,2151.504445,156.4219525,919.9042017,0.003805064,0.574669998,10.8767235,1.279592562,5.515147568,5.932682828,3625.69451,109126.3105,14.69695495
27.22036237,9.510725567,1510.07271,105.7125234,2163.224595,157.1771192,924.053176,0.003704099,0.579373211,10.67876564,1.259374437,5.529123124,5.923164831,3645.180092,108530.4019,14.69517849
27.20691349,9.049398054,1515.846188,107.1223371,2172.713982,157.7557327,927.1965373,0.003592698,0.580683984,10.46743704,1.232739869,5.517938843,5.915297411,3660.476083,107991.3742,14.69371166
