Time [days],S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO3,S_NH,S_ND,X_ND,S_ALK,S_NO2,S_NO,S_N2O,S_N2,X_BA2,Temp,TSS_influent,Flow_influent,Kla,S_I_reactor,S_S_reactor,X_I_reactor,X_S_reactor,X_BH_reactor,X_BA_reactor,X_P_reactor,S_O_reactor,S_NO3_reactor,S_NH_reactor,S_ND_reactor,X_ND_reactor,S_ALK_reactor,S_NO2_reactor,S_NO_reactor,S_N2O_reactor,S_N2_reactor,X_BA2_reactor,Temp_reactor
0.104166666,30.007215592027,1.5457424243209,1149.90235625602,66.5395665806471,2417.2652031173,130.941517790824,423.48734094275,1.47627920953836,11.9553450638075,4.93003318775829,0.608259980749756,4.64683832134929,4.17217170807108,0.109802309903366,0.0070265702241839,0.0038432396468604,13.8137687227216,45.8256328679226,15.0,3175.47121316659,81475.0,240,30.0063643016477,1.32366017450409,1148.79789340612,57.2189380260241,2416.27772466853,131.229026440775,423.740326885577,2.40931367147775,15.0799954845787,2.00762515154392,0.574363411671302,4.13349255881033,3.76419571060494,0.0258935039874821,0.0019970596279819,0.0010835772443123,13.4298108567223,45.9294812195008,15.0
0.114583333,30.0077575751211,1.51458785603712,1150.05225842139,65.2546254018109,2418.43146282822,131.040127728821,423.789367188617,1.51051264044042,12.0994414713634,4.79874549318749,0.599299974933255,4.57475940475772,4.14914608962458,0.10403610548295,0.0067223086622066,0.0036740064618591,13.7912933904171,45.8599809944613,15.0,3175.82086692249,73715.0,240,30.0067883272681,1.3015413178691,1149.34229569987,56.2282288928733,2418.23266284195,131.367623299787,424.158149366231,2.46128303340974,15.2390247986635,1.92129105826906,0.567869717529174,4.07700994808352,3.73747322261134,0.024399594746834,0.0018873303607013,0.001021257479925,13.4208062809007,45.97749471436,15.0
0.125,30.0105892300192,1.47696602512587,1150.29076122604,63.5849058124234,2419.75899345266,131.16896920883,424.182187101775,1.56340354552078,12.3258112111899,4.53533945988112,0.587827235706866,4.48244204377843,4.11500216861213,0.0929395569548771,0.0060942258208683,0.003321308688324,13.7773921381742,45.9052759534724,15.0,3176.1683195664,68065.0,240,30.0078014205682,1.27029763912036,1149.68868864638,54.8263692287549,2419.71181659525,131.499244723654,424.554725262394,2.60110466934545,15.4933040017128,1.71026761087774,0.559294280221132,3.99792858113181,3.69910482499824,0.0211011412902495,0.0016512783575473,0.0008899698231318,13.4101996202283,46.023156236922,15.0
0.135416666,30.0138747671604,1.43745013835435,1150.87468443098,61.7566692394625,2421.74668771298,131.34898289357,424.759448766897,1.62549693391513,12.5597984892806,4.21239663116494,0.575113248286713,4.3817144063268,4.07908732295042,0.0809611996780482,0.0054017937383453,0.0029359896852671,13.7704817517854,45.968634442501,15.0,3177.34133061479,64035.0,240,30.0096512944107,1.23463941499044,1150.04639430174,53.2401528415239,2421.11806638996,131.636643933036,425.000790108411,2.80258136577324,15.7509732752854,1.46035514989806,0.549507246969747,3.90861039857683,3.66082024791001,0.0174866708589717,0.0013942995307735,0.0007486195088051,13.4028738256864,46.0709324982772,15.0
0.145833333,30.0164111694641,1.39663439241453,1151.72062108227,59.8579131648846,2424.18574525373,131.564762716814,425.48038756338,1.69892353599684,12.7813672325058,3.84626225537513,0.563510544235555,4.27728193347062,4.04454791737916,0.0691311765969942,0.0047077438307159,0.0025547566996517,13.7652588819478,46.0445819802145,15.0,3179.14050882097,60865.0,240,30.0118393645003,1.19735668550952,1150.53630370751,51.5972385027135,2422.68284708866,131.787304082154,425.5370787228,3.04907571165764,15.9630905684718,1.21548588440516,0.539447665787102,3.81606136426587,3.62899607451915,0.0141830748096834,0.0011575858684564,0.0006192236089025,13.3973405357935,46.1234485949802,15.0
0.15625,30.0180242287664,1.35401440606844,1152.62206176229,57.9072848171722,2426.61322603659,131.788855535258,426.257887789551,1.79153486254908,12.9935016287963,3.44037842254677,0.552008653091275,4.1701468134679,4.01172494280658,0.0576062196981155,0.004020712056391,0.0021818221401261,13.7565064291527,46.123467169935,15.0,3180.9845873331,57665.0,240,30.0138772039969,1.15941970297462,1151.15501329482,49.9372060146151,2424.38755912076,131.947678512365,426.158763635641,3.33560973211032,16.1156118864658,0.989137793725469,0.529275154511284,3.72248874053592,3.6056905968817,0.011303773055698,0.0009467861612014,0.0005042639193965,13.3920338521637,46.1794730131423,15.0
0.166666666,30.0184968718856,1.31681161541176,1153.43738407756,56.1362525069201,2428.64628821708,131.990322063458,427.022875167734,1.8796481886267,13.1084940700022,3.07973936481467,0.540839436283856,4.0726452079572,3.99322482211432,0.0490345487368202,0.0035094780424206,0.0019098741291895,13.763509194068,46.1943742599196,15.0,3182.57062221951,60990.0,240,30.0155741436081,1.12567707050099,1151.86857350074,48.4573564132867,2426.1271381726,132.105768169613,426.838796052158,3.59843345726225,16.1432165242439,0.83234963111402,0.519624042525663,3.63899087129336,3.59967568489601,0.009387477986719,0.0008095464200933,0.0004303135565862,13.3927723676369,46.2348171578843,15.0
0.177083333,30.0171923835418,1.27982794373104,1153.89810327879,54.4638820747242,2429.74698903837,132.142847988319,427.664816764097,1.9878996326047,13.2022012657702,2.73036061255477,0.531651002785601,3.97955310921897,3.9803850397949,0.0412492751407084,0.0030470276170409,0.0016669001459593,13.7430902512889,46.2481472736315,15.0,3183.12358981345,58200.0,240,30.0164210767715,1.09542256204597,1152.56060470772,47.1264229086167,2427.65944710444,132.253068867425,427.530124842658,3.82808203837409,16.0916676567362,0.707840809714981,0.510946391017197,3.56365940223208,3.60525255544605,0.0079116304216211,0.0006971772756983,0.0003694850263424,13.3900321524596,46.2864801552683,15.0
0.1875,30.0157391258674,1.24514448355781,1153.78334568475,52.8568888223739,2429.44138328647,132.220135148493,428.096391706993,2.11105867417597,13.2820397253258,2.40342026719859,0.522530971453736,3.88941894907202,3.97197468879867,0.0347778322744612,0.0026650595858335,0.0014695905221629,13.7267169035845,46.2755445189448,15.0,3182.00526687602,59890.0,240,30.0164260915396,1.06699228601157,1153.05050900785,45.8667237645257,2428.60543326626,132.369576475539,428.162201055224,4.06388917156544,15.9969078275233,0.602233828543132,0.502699779747863,3.49198181460143,3.6183865441395,0.0066874720058095,0.0006044323684204,0.0003197336330957,13.3867842947566,46.3274590410468,15.0
0.197916666,30.0131582200361,1.22005221422226,1153.08202236566,51.5915174338778,2427.66961914889,132.206986112015,428.298354316518,2.19633470353633,13.2451384328761,2.19199701708161,0.514695962562904,3.81685046221819,3.98260631623049,0.0312233690022552,0.0024854150372279,0.0013865703238236,13.7188473702025,46.2712781907526,15.0,3179.33983317579,66360.0,240,30.0156772315148,1.04592778653773,1153.20529390193,44.9052297542671,2428.66353328154,132.435446085035,428.668279406687,4.19813200249479,15.8013901509877,0.555600793594009,0.495823392212347,3.43672498530001,3.64670713267392,0.0061488905998528,0.0005708949768223,0.0003031388734095,13.3894675973534,46.3507849268412,15.0
0.208333333,30.0096732059018,1.19431759830901,1151.7546905143,50.4056682891926,2424.45662649883,132.118045352978,428.253164017434,2.30916512573968,13.2628971135511,1.97781844304129,0.509340891105663,3.74721697301836,3.98937228487949,0.0273144660254627,0.0022596731352428,0.0012719259114754,13.6718718946119,46.2405628538477,15.0,3174.92156814494,62260.0,240,30.0138899893431,1.02710270309,1152.89574554866,44.0354645134702,2427.60290918379,132.444866673763,429.002003276415,4.32443222882993,15.6148197399303,0.501924907466,0.490147871361805,3.38585275430949,3.67630335663023,0.0055415200735461,0.0005228331926588,0.0002776208592197,13.3829844048129,46.3543931198476,15.0
0.21875,30.0077965926197,1.17368742765911,1149.76479938908,49.3447445270862,2419.72519657886,131.943879739093,427.949615665061,2.40983792775723,13.2678698910355,1.81909636697638,0.503659473786229,3.6841622733928,3.99935403319025,0.024788113995665,0.002138793673499,0.0012177991418728,13.6467849994933,46.1800040859655,15.0,3168.68117998886,67265.0,240,30.0117983438218,1.00997858813806,1152.0295860466,43.2195643997727,2425.24514550348,132.384680089556,429.124526074225,4.4602004455796,15.4415794936852,0.459557590240109,0.484823038119015,3.33731182550898,3.70676179150457,0.0050630041298593,0.0004904841613521,0.0002613775732048,13.3784557474966,46.3337071813325,15.0
0.229166666,30.0055941322989,1.15941455125657,1147.56259839525,48.5635287526207,2414.44751668218,131.733943123996,427.549129552017,2.46154214610919,13.2276568725405,1.74679904809445,0.499830985935808,3.635982846673,4.01680110283094,0.0236644225796193,0.0020976624447408,0.0012032082931182,13.6173346251473,46.1069388860958,15.0,3161.97274154411,69075.0,240,30.009653893436,0.99798011485282,1150.59263735941,42.605004605132,2421.57165434918,132.253648031768,429.020059281992,4.51445126814912,15.2561207941563,0.446323770593928,0.480730154208109,3.29955125393813,3.74078565981047,0.0049103308711656,0.0004848137336648,0.0002594018981725,13.3755352598955,46.2882467658053,15.0
0.239583333,30.0038598095685,1.14706649703584,1145.44334054157,47.9078794347932,2409.2914979528,131.532255666575,427.166969159951,2.50938994258141,13.2141818815487,1.68953627476624,0.496889901983485,3.5948826210827,4.03106282419032,0.022718210146165,0.0020550135253102,0.0011840761445671,13.5837745360488,46.0367525010763,15.0,3155.53402144258,69015.0,240,30.0075287611971,0.987856502118651,1148.84859256361,42.0679770790638,2417.1833683253,132.087275076457,428.791159901636,4.56122095898847,15.1120918378855,0.433643076048402,0.477411056661963,3.26576478393874,3.77068724603023,0.0047656479679214,0.0004763208012226,0.0002552094995217,13.3697574964247,46.2304138118487,15.0
0.25,30.0039690581577,1.13045882649738,1143.51657236704,47.1762940889992,2404.53189819783,131.360049155318,426.860749403382,2.60829792915013,13.2692069848256,1.58427167189083,0.493596667087955,3.55047892442042,4.03477550830404,0.0208053699513643,0.0019225969699511,0.0011095496999196,13.5519132986056,45.9768362033534,15.0,3149.56679956194,62570.0,240,30.0059829511597,0.97527349134719,1147.04690524666,41.4365950220929,2412.6390059758,131.91706590795,428.542034112317,4.67362469139924,15.0460852934094,0.397079576818148,0.47381714255335,3.22661078288521,3.79075391826251,0.0043589772043045,0.0004381284636453,0.0002336573109854,13.3612600895569,46.171223782555,15.0
0.260416666,30.0061779030149,1.11468434809996,1142.39250124893,46.4549294729281,2401.42798238966,131.279183367023,426.870419535097,2.70734457056699,13.2940912065517,1.49118879545363,0.489104951707501,3.50838310479549,4.04006675753677,0.0193194915614023,0.0018391195288146,0.0010664572309897,13.5463768932796,45.9487970903917,15.0,3145.78035982802,62710.0,240,30.0056466856228,0.961528929027617,1145.41465007337,40.7589032891794,2408.40850612266,131.765159363783,428.361235144318,4.80990975045701,15.007063253639,0.362683290402122,0.469640701356661,3.18530009510009,3.8069399367268,0.0039766565484925,0.0004063056254684,0.0002163678617201,13.357526726178,46.1184315702724,15.0
0.270833333,30.0082273600148,1.09901124910583,1142.14041731114,45.7912891304812,2400.13180944728,131.29772461012,427.223519408701,2.79154192152321,13.2821252947543,1.4168420316476,0.485154641380178,3.47057806952075,4.04832700498258,0.0180838737300276,0.0017569863229041,0.0010207340197231,13.5437984830287,45.9554938268758,15.0,3144.40519030095,59325.0,240,30.0062720269294,0.948454349514655,1144.19505576508,40.1245117327115,2405.00119557451,131.659979693501,428.341320921987,4.9168421291679,14.9636067533389,0.33675692354446,0.465594342757209,3.14712519057129,3.82266801283372,0.0036890236447603,0.0003807637675142,0.0002021671001839,13.3557974025605,46.0819509652544,15.0
0.28125,30.0098419228359,1.08545588299726,1142.38246181783,45.1887067416848,2399.82556950461,131.37035090694,427.777112025617,2.84981184147796,13.2263108137483,1.37234269352701,0.481026135125596,3.43696869891976,4.06110678872077,0.0174229220824647,0.0017298112823333,0.0010084783767321,13.5501512509917,45.9810752692454,15.0,3144.39395719945,60590.0,240,30.0073634193857,0.936543470511457,1143.46645061526,39.5537089009663,2402.58408898649,131.610957571372,428.514182676611,4.99639979706511,14.9038849252451,0.321526797544675,0.461740277868446,3.11325873282525,3.83928867164429,0.0035188376631953,0.0003684309780566,0.0001956246700586,13.3561242063541,46.0650799751783,15.0
0.291666666,30.0102302177225,1.0732568899058,1142.71215828505,44.6546395543547,2399.65057637818,131.451587965942,428.372490633834,2.88473647827976,13.1517056979753,1.3460104885034,0.477652864831044,3.40716704993373,4.07606484796864,0.0169950645269588,0.0017074283506164,0.0009966373262341,13.5510186834806,46.0096634164722,15.0,3144.63833717538,59530.0,240,30.0083987938777,0.926473801054764,1143.1302233491,39.0760878470388,2400.95013249148,131.607963239102,428.841818495376,5.03864266325844,14.8260550390904,0.313898638846091,0.458424587640834,3.08521658577124,3.85709803040347,0.0034325075848567,0.0003625622707733,0.0001923794197521,13.3564709489162,46.0642640005473,15.0
0.302083333,30.0099422689607,1.06242367683861,1142.80875369794,44.153895393027,2398.92653128676,131.504912462509,428.885075483608,2.91220534527932,13.0770473223387,1.32730107803474,0.474472995755551,3.37900342923487,4.0912423296558,0.0167229356811475,0.0017024353044585,0.0009956624472337,13.5512166564668,46.0284868973769,15.0,3144.23074141592,60295.0,240,30.0090457890869,0.917540774747595,1143.00373163786,38.6548833484271,2399.71725473418,131.630211658212,429.255917099747,5.07030736962034,14.7415218224208,0.3090906107275,0.455469187305141,3.06064823178004,3.87500580872561,0.0033773775104255,0.0003602407139585,0.0001912183422007,13.3565771829645,46.0722480139141,15.0
0.3125,30.0089027991187,1.05467304328394,1142.53371232758,43.7492122883747,2397.35633439783,131.511529496275,429.255585306563,2.91035109209222,12.9883957983941,1.33360284465708,0.471939938414745,3.3556518586778,4.10901905292146,0.0168409284137249,0.0017280663894423,0.0010125294978836,13.5500803409107,46.0309901748792,15.0,3142.82802299362,62230.0,240,30.0091997301308,0.910919436978467,1142.88578409513,38.3326036992962,2398.45898781259,131.653766541423,429.675657391004,5.06914388785098,14.6431440809415,0.312868080115496,0.453113817345221,3.04178575177071,3.89430347249796,0.0034156166596621,0.0003681529671095,0.000195868357223,13.3573217342488,46.0806653777595,15.0
0.322916666,30.0070106900737,1.05044454694829,1141.77260756315,43.4615982392366,2394.70998163645,131.458421964473,429.433790740546,2.88044633771744,12.8975052864044,1.36338348409487,0.470341727596026,3.33793774407147,4.12830811773946,0.0173226254862239,0.0017786022690213,0.0010433077425714,13.5439071756668,46.0126291744723,15.0,3140.13677198875,64910.0,240,30.0087065176825,0.907079576719694,1142.60454089497,38.1244163772392,2396.81938829954,131.658821075239,430.031584157666,5.03384581054841,14.5358061576732,0.324970769504909,0.451557539709703,3.02924663229766,3.91474156064294,0.0035446794432178,0.0003852039391293,0.0002056007918073,13.3578606380982,46.0825947788048,15.0
0.333333333,30.0048607183237,1.04699519703824,1140.3973061487,43.2174884253218,2390.74577326236,131.335426028451,429.368381383753,2.86093528977173,12.8482278503377,1.38456123667616,0.469549406356704,3.3216822255772,4.14320011640794,0.0176203110049577,0.0018018201515215,0.0010559640380775,13.5286308430136,45.969828713239,15.0,3135.77565297137,64780.0,240,30.0075500271748,0.904482374769271,1141.99707560598,37.963822408399,2394.46911750686,131.627341140989,430.260694882488,5.00160634926428,14.4471117736771,0.334000521035586,0.450568406966934,3.01893262968142,3.93316637027679,0.0036413365763586,0.0003959557226613,0.0002114102464585,13.3560935785214,46.0717392324159,15.0
0.34375,30.0037560031925,1.04284135457116,1138.58367417692,42.9531136602977,2385.85055196828,131.164891269836,429.129736151191,2.86985655031241,12.845977591167,1.38532215463307,0.468676291976647,3.30400477301158,4.15203160169613,0.0175840511888027,0.0017973138862538,0.0010520027505224,13.5141124200123,45.9103633986828,15.0,3130.19424796891,63725.0,240,30.0062082326963,0.901326247482073,1140.98633263403,37.7712844263855,2391.25527953679,131.55016511838,430.334449160358,5.00432184060859,14.3961307547348,0.333831796905511,0.449571617910688,3.00625722683242,3.94727783748576,0.0036382597557477,0.0003952979594566,0.0002106948743235,13.3530763913056,46.0449033294061,15.0
0.354166666,30.0033158641269,1.04317055207148,1136.7138348265,42.815029194179,2380.81213211908,130.982926082864,428.860672432186,2.83784349076151,12.8119914618594,1.42767003173443,0.468061700329944,3.29346520219798,4.16487401126863,0.018272182454672,0.0018617178873297,0.0010901629898737,13.509797911155,45.8468646779986,15.0,3124.52359449961,67985.0,240,30.0051439500895,0.900225450045547,1139.60353924922,37.6499082713525,2387.24100649831,131.428784688571,430.258311824797,4.97664713654176,14.34875322816,0.346513175051059,0.448905805062457,2.99735867573406,3.96124805161203,0.0037736686708621,0.0004125438447943,0.0002204906024558,13.3528476922117,46.0025957623369,15.0
0.364583333,30.0018509291994,1.04796857313745,1135.04992402029,42.8630942012839,2376.19639099658,130.82078809311,428.653461917025,2.76260887434514,12.7589526892876,1.50911749308364,0.469117443086536,3.29299233272772,4.1804729874922,0.0195408471450955,0.0019521264010168,0.0011403375650809,13.4995587240401,45.790290380365,15.0,3119.53046220649,70855.0,240,30.0040756192149,0.902800985317335,1138.00627283778,37.6768213810809,2382.76980621135,131.282604648659,430.086649010411,4.89000127804038,14.2970223657044,0.374572179321298,0.44929370590124,2.99670317426868,3.97577143570318,0.0040769785903336,0.0004443774455816,0.0002380345243762,13.3527993172635,45.951574759401,15.0
0.375,29.9974613007986,1.06980525511654,1132.89823494595,43.3702316139095,2370.50086033799,130.58271419835,428.217065344209,2.56167245718099,12.6052515150591,1.73086005078177,0.4738020079965,3.31665653392452,4.21130730313501,0.0235550497490314,0.0022589504149985,0.0013176100698291,13.4869425366493,45.707164602447,15.0,3113.45720328215,88185.0,240,30.0021472968405,0.915403264194776,1136.1223205349,38.0969179221096,2377.69229897545,131.099312604865,429.772059760443,4.64875978158944,14.191053867391,0.4619298186695,0.45211471374668,3.01800424065446,3.99766413726932,0.0050306210922673,0.0005477565819722,0.000296796867668,13.3556532139097,45.8875389664951,15.0
0.385416666,29.9896850385317,1.0958775981522,1128.97744641566,44.0913608722364,2361.10264083943,130.135727168406,427.031709935647,2.38276907649484,12.5427977277499,1.99286940095438,0.485555180991059,3.3503333070315,4.23261289005004,0.0280235637345111,0.0025068249728443,0.0014417152916974,13.440320343454,45.5509244353262,15.0,3102.66735725003,88175.0,240,29.9974974568024,0.934541369192201,1133.51039564488,38.7780493953029,2371.11793676851,130.832363188405,429.134376807107,4.34958778326636,14.1227317680558,0.570569543951396,0.458301026961172,3.05286375176022,4.0156350997854,0.0062329800076399,0.000648203445029,0.0003504630422574,13.3490479047583,45.7941817538787,15.0
0.395833333,29.9829312488953,1.15087038738458,1122.36582877806,45.3474793274378,2346.07966622376,129.349675499562,424.705377095406,2.11312141083747,12.4042226574462,2.53052808721306,0.506991297795652,3.41294846204798,4.26437659424501,0.0392804966829328,0.0031817848050057,0.001795502207462,13.4139902888915,45.2756747178086,15.0,3084.84277623153,112305.0,240,29.9914270272969,0.965865302235379,1129.09665666716,39.8464965374785,2360.7965384453,130.346314087137,427.725062007088,3.92864827466681,14.0651339056334,0.797934344822201,0.468909907566579,3.10822445707751,4.03403371697116,0.0088045496310794,0.0008767204905333,0.0004755541620496,13.3455016519893,45.6241093808242,15.0
0.40625,29.9698809182146,1.24420483789038,1114.05763112831,47.7288698398953,2327.26366918204,128.302793380911,421.458127903566,1.79608469056027,12.1547479840235,3.51238888358232,0.551495150322044,3.54285871918706,4.30951506930147,0.0639762574614505,0.0045596924540525,0.0025004471095927,13.3782240465384,44.9083125068257,15.0,3062.78955295616,131380.0,240,29.9815145059747,1.02251850200845,1121.930571433,41.787347520123,2344.70367093794,129.511682515827,425.080910541232,3.25099283292139,13.9721636640962,1.32325803802416,0.491443006544191,3.21227377589743,4.05801336924661,0.0151480774678599,0.001385076688709,0.000751069855785,13.3398146871129,45.3317968358103,15.0
0.416666666,29.9666414472641,1.33488056498276,1107.52485120852,50.7276966194903,2311.65213518394,127.411697990364,418.588189202296,1.62046091941703,11.9672862424799,4.59258946477418,0.598313972881428,3.72152186166559,4.34226991138358,0.0947231002975403,0.0062374506598372,0.0033756927873188,13.3880853156653,44.5945918626675,15.0,3045.37437155045,127990.0,240,29.9718391105165,1.08782604255025,1114.35964655452,44.1491412453002,2327.54932023548,128.59154259616,422.037149022725,2.70355135888222,13.9842081931241,2.02912463768073,0.519848222131238,3.34678055888145,4.06670943158807,0.0247840323378243,0.0020655635028842,0.0011155952117574,13.3391601020692,45.0090793975583,15.0
0.427083333,29.9726885617884,1.44810218904757,1104.10519787904,54.3512331734709,2302.6901830084,126.861345305202,416.766196498891,1.47899805783033,11.652981918682,5.79444368646655,0.646524021973676,3.9398168819726,4.38217750084346,0.132629790788111,0.0082180911573619,0.0044456500447445,13.4782499739211,44.3992301721029,15.0,3036.88003952783,138900.0,240,29.9710885502669,1.16202736865831,1108.41714589503,46.9408402328524,2313.63456409159,127.812661248295,419.395869089382,2.31266592975464,13.9431820572242,2.92272812976613,0.550535724316312,3.51289522389993,4.07780786471944,0.0396649395418027,0.0030544974177727,0.0016451530405713,13.3643547640208,44.7351658199915,15.0
