Time [days],X_ND,X_S,S_O
0.677083333,7.8741526810675815,123.65017609887485,1.87553260195629
0.6875,6.887640444409676,114.05386886905973,2.1421784693676766
0.697916666,7.413998441820076,111.56898003728334,1.9069588734069698
0.708333333,6.942863400849436,124.93513534992127,1.8424710805932518
0.71875,6.25326378184828,98.53888483280589,2.430905939754481
0.729166666,6.6832094384232335,109.86417187680776,2.515113466615779
0.739583333,7.242035275191331,100.26605852948529,2.1676682419978635
0.75,6.256025228137423,100.5184805770724,2.7407480691736477
0.760416666,7.091710442832633,110.27293232786813,2.3523680773589772
0.770833333,4.648198499910843,100.21154185265823,2.6774447556043053
0.78125,6.621121115599747,99.39826761828277,2.8027346547191714
0.791666666,6.2458497861427595,105.32805200260941,2.4340887608189234
0.802083333,6.122537535125119,94.52195411190421,2.521758919437392
0.8125,6.410143699577533,91.31128925835651,2.2056992060165683
0.822916666,5.207992547610319,90.49220058409082,2.350229221965188
0.833333333,6.1917465457890035,81.31525917602328,2.430169391513669
0.84375,6.590925354362643,116.45894016099061,2.235814282386321
0.854166666,7.2991026395910685,90.94672435293758,2.3333455789119943
0.864583333,6.239852728815938,99.79017764991576,1.8891762281509676
0.875,6.1166655956862925,100.41289008147211,2.1784823204970594
0.885416666,6.256254808233232,105.89313825845225,2.2656419351852493
0.895833333,7.158529397867988,109.05723817893838,2.210322036474032
0.90625,6.927815408366966,112.40043015730119,2.072049651627781
0.916666666,6.531081410654131,101.71844497282287,2.0597112303716893
0.927083333,7.166336778176463,106.26886036615954,2.1978716336078516
0.9375,6.847514610411779,110.60498443607989,2.3637040335291997
0.947916666,7.39354015971879,103.25572691733569,1.9055439063115653
0.958333333,6.512936308095357,122.0474528537472,1.65747523111435
0.96875,6.811165624132024,113.36837729163489,1.6557424067541455
0.979166666,6.814874989245928,116.89387020371024,1.8017161554252632
0.989583333,6.16365977247038,116.42260127404705,1.8766873737780432
1.0,7.055170073601713,119.4407909210098,1.8402351915090749
1.010416666,6.919993757057937,108.49314151302859,1.7943479873360026
1.020833333,6.679630058324559,93.72998121595523,2.138690378110431
1.03125,6.5564835222945925,107.1830845731137,2.326347223290051
1.041666666,5.890787921837862,98.9684235256006,2.39235741263787
1.052083333,6.520711245339732,100.59875345952715,2.0100638848543655
1.0625,6.620694076673549,111.37512074403541,2.003257871587123
1.072916666,6.23686305307015,117.92766217333515,1.9229859418482105
1.083333333,6.390153599495998,102.99410273038147,2.3807791937245266
1.09375,6.522686632466891,101.90001011731536,2.299044100478122
1.104166666,7.15614575812663,110.53168935148098,2.8396442663258035
1.114583333,5.986614141469817,94.35878530455159,2.2465413002930092
1.125,5.846806580192152,112.12017704312429,2.821051085663979
1.135416666,5.4351507431672905,90.20747461223583,3.1956349502204353
1.145833333,4.175129538360799,66.21467180742704,3.3416928027729185
1.15625,5.04113552444957,84.3592323979855,4.265708175350207
1.166666666,4.8951197016317565,77.58059526183085,3.7293325201602654
1.177083333,6.073506582254899,82.12217325153942,3.46942973276438
1.1875,4.414444996605389,73.75282496258387,3.8260859877095292
1.197916666,4.556442799191896,64.32890104486168,3.398353811951841
1.208333333,4.2612633696305355,52.78660934451716,3.963237012897408
1.21875,3.5331354122013767,60.05938946528752,3.786300439468672
1.229166666,4.770708841464191,53.0822605509532,4.338414840523721
1.239583333,4.493528059619409,54.46593539191128,3.935959094185251
1.25,4.475772869403688,63.86669796658945,4.090362807259696
1.260416666,3.476319852385141,72.71536163435806,3.9534677509513636
1.270833333,4.750760423962559,61.06482880569322,4.696932429442281
1.28125,3.1151700451238837,46.36337655951395,4.127829520146697
1.291666666,4.2080689844613,60.01738543336851,4.797388525409939
1.302083333,5.094186937156313,66.2087610807512,4.513568563184992
1.3125,3.266495417360907,50.179276161192185,4.449054230213676
1.322916666,3.4858973097985766,53.895990267960705,4.451433615349852
1.333333333,3.8390139236934737,54.789117597294734,4.492004101611101
1.34375,3.472864275872368,47.437040900413436,3.8356166519791546
1.354166666,2.8748175400727476,59.777818919358396,4.338630738338794
1.364583333,3.7858804418278096,53.11429835874875,4.688971428703816
1.375,3.1507295871227243,57.949294696598066,4.447713805893546
1.385416666,4.06816891510888,47.000548602713906,4.0242321519084046
1.395833333,3.439887174135954,52.86558143575166,4.249718777973085
1.40625,5.114137202454153,67.75341696404665,4.4597118518073815
1.416666666,4.117924576926348,63.528638446715966,4.005838582484209
1.427083333,4.7146592231408855,86.96208541439975,3.258515311642943
1.4375,5.7392224263831775,74.1923367040297,3.1750635938418563
1.447916666,5.037296653434051,86.38786977714446,2.461357608230722
1.458333333,6.3479855489582375,100.37481625811385,1.8544894207429925
1.46875,7.4346586042004414,87.56719042072386,1.9573818364198736
1.479166666,6.2286339486439,91.74269265550134,2.597690442487088
1.489583333,7.664081006148636,100.60399503445802,1.9589460179886002
1.5,8.074318836632777,131.31117898120996,1.8760522690084462
1.510416666,8.593488442096275,121.2773176869787,1.7806926052089926
1.520833333,7.563591401567981,150.88751124417695,2.366457349281762
1.53125,7.580595813921109,125.0491945003413,2.220035367837011
1.541666666,8.659829868154128,132.45233190578642,2.3374606698999503
1.552083333,8.542492171461367,144.78641364412354,1.5795507527361652
1.5625,8.472213646718075,149.04292553604293,1.6795311542695353
1.572916666,8.511845055854936,148.21445137860965,1.1086633760260451
1.583333333,7.915179525168667,141.11922588108146,1.9706814625185178
1.59375,8.395423853302248,139.30355879987593,1.17108070183197
1.604166666,8.352388528535897,134.70695424458629,1.5863865439719835
1.614583333,7.680378528567239,134.7464065717839,1.213093683777129
1.625,9.044939942539886,121.41428617040242,1.387483045856961
1.635416666,8.145897687044227,117.5189201144328,1.3451412322275507
1.645833333,7.095823216872977,122.73822589191454,1.4523500186786762
1.65625,8.034242534981383,119.67943983617262,1.5204833853461834
1.666666666,6.988462425619053,115.28343241272303,1.5773652253665271
1.677083333,7.862601762940757,123.30473492582361,2.0551786391276674
1.6875,7.935890116230874,123.43587118094639,1.556508518894913
1.697916666,6.667976044361,113.47190792583369,2.037147464027463
1.708333333,7.53489746767437,123.18403586342275,2.4227030455372454
1.71875,7.079989131871151,97.86525504748231,1.9946437262351724
1.729166666,7.178503405915368,103.82696696709422,2.0152510973040707
1.739583333,7.681012825587702,97.09735861977933,2.2223083892171163
1.75,6.429211491173026,85.41201210926816,2.6236922596916825
1.760416666,6.146474758197787,101.6323135850204,2.2867328774577502
1.770833333,6.1033362223235965,101.63386065824844,2.063583541121911
1.78125,6.147834012239233,116.39340356192467,2.379712960365449
1.791666666,6.527454258645875,108.45796477899637,1.9606429335553082
1.802083333,6.664776572723914,93.0188139655079,2.5956303817617807
1.8125,6.527994534040978,115.95980730240314,2.6257794119178888
1.822916666,6.835204370929043,109.09176750695839,2.4069054255890725
1.833333333,6.426375608669562,104.20517246847824,2.145097555631157
1.84375,7.337165204102315,98.8946402225011,2.044750769182184
1.854166666,6.485149596459256,93.91143843625903,2.3933710023193293
1.864583333,8.229295702985803,101.37857114711767,2.570152363654503
1.875,7.002433468031822,114.19421442172967,2.0679065171125752
1.885416666,6.140083658123359,119.91009478048481,2.4302944084420446
1.895833333,6.141126409196421,116.90751648492939,1.5663420259967886
1.90625,7.143168190739753,102.49486730590016,1.8752851225541252
1.916666666,6.840012184076097,98.73291982607658,1.977090652023855
1.927083333,7.463352696543522,111.01567416565699,1.6756645890892858
1.9375,7.346425538337433,95.86191219274642,1.6585923964750107
1.947916666,7.152706856464111,113.584254057674,1.7004990459049365
1.958333333,6.8444842449095615,112.48045527738522,1.9172368007856102
1.96875,6.571165510742387,111.88021635692351,1.7370386010851382
1.979166666,7.242129710490454,103.32355233185828,1.1128187450724611
1.989583333,8.009045672061747,122.46672015816642,1.1480388107734603
2.0,7.602890042373297,113.56617970787848,1.624079991389893
2.010416666,6.704880765376276,106.671431520128,1.9863154705673085
2.020833333,7.284555089445618,88.37360119057246,1.1012356729323185
2.03125,7.344058324282571,112.30107815770619,1.860775744654525
2.041666666,6.509427628235035,126.1480869971594,1.949877820570892
2.052083333,6.9807935200233135,123.36802785187608,2.616684613289901
2.0625,6.8029001706436025,102.86182992322948,2.1845650888333163
2.072916666,5.988781149311661,99.47058489318586,2.498231451242362
2.083333333,6.803471161371693,108.63790292153287,2.504555562583362
2.09375,6.75026805874387,92.69304921167989,1.8883181858401699
2.104166666,6.886173674141114,101.21034692674273,2.787752132392802
2.114583333,6.7296310978714295,103.30960842587825,2.6939865915754924
2.125,5.1982410501754295,104.99927509810598,2.913974070849033
2.135416666,5.259431701705501,90.19195622404017,4.099703277363673
2.145833333,5.8840426455482255,85.7551963814665,2.4941704244429976
2.15625,5.686099782082534,76.3564483784678,3.8047643797530664
2.166666666,5.487644542737661,72.91781408586391,3.346363975488037
2.177083333,7.207319897083281,75.0324173692718,3.632754664650137
2.1875,5.208560389270048,77.60581092439497,3.6348082767492653
2.197916666,5.387478182844549,79.47400431692549,3.581198048067938
2.208333333,5.183107122326583,62.83151495831821,3.5985525334316852
2.21875,4.9571136264500435,81.64014326254892,3.9214510176288284
2.229166666,4.324207336612914,64.67802476001664,3.412326793244491
2.239583333,4.891324504832678,66.1339506831994,4.124411035087541
2.25,4.0094210757754265,59.8011558968583,3.8405276887596305
2.260416666,4.265355724622535,44.34741342470864,3.6935818962812434
2.270833333,4.055451513803001,72.1354024719652,3.9588259172723226
2.28125,4.309560163766666,69.5957110970679,4.515780240392621
2.291666666,5.508324033420081,59.49275649749661,4.025812327488509
2.302083333,3.0813230537096716,61.55451393238483,4.327124976945516
2.3125,4.478789666072977,64.46634097530362,4.030737299974422
2.322916666,3.131772199128798,45.49037205390026,4.4915150661388
2.333333333,3.759949874973582,54.19404341528846,4.489961242292689
2.34375,4.645367534309573,65.78674762385545,4.863652318373164
2.354166666,4.053974722371988,47.583230025124216,4.2809914239749265
2.364583333,3.384798199417956,60.704258360067406,4.539414323523319
2.375,3.5857468538452992,45.684730228126696,4.325340992056637
2.385416666,4.411809277910179,62.365261964227905,4.619384428664447
2.395833333,3.700545647569661,58.649546170345715,3.8903470992288343
2.40625,4.383589690862275,46.61866518126946,4.0462541220433526
2.416666666,4.540624888431214,75.6158914964664,3.44425896181572
2.427083333,4.444633224650264,63.72659271138285,3.1673755792544678
2.4375,6.3034785748172775,67.23363342232814,2.8818456621440216
2.447916666,5.788733893913586,81.07246359054116,2.6424896009889447
2.458333333,4.683403697132653,95.9619404608752,2.335223571450234
2.46875,6.375601356562118,84.20054112353893,2.307072318166028
2.479166666,6.316294774986535,100.64029932432845,2.6170331952445145
2.489583333,7.572423727975696,112.29541055231297,2.3690551897697487
2.5,6.946028256631324,120.45635459543412,2.2712293348744743
2.510416666,7.512153154325521,119.00262559373526,1.8108978519432455
2.520833333,8.007291556915543,117.35474994174412,1.6149020802610958
2.53125,8.320881878776794,115.2826499762173,2.0987450998860253
2.541666666,7.219235076596245,126.14338279223382,2.0309146432231207
2.552083333,7.734709707292201,114.2809091373137,2.160026890776721
2.5625,7.648430290694893,98.436445957113,1.4922640839135666
2.572916666,7.673556136544722,130.83779361861315,1.5712325271891086
2.583333333,9.092960831376141,136.14440868585731,1.1429987879176235
2.59375,8.296239011118052,108.56519936339848,1.5352275201704773
2.604166666,7.261296577629414,119.64006548340848,2.0068211368893047
2.614583333,8.295200563283752,127.01867583786296,1.5944776471834101
2.625,8.85279508365543,138.56922458645178,1.9024426597625739
2.635416666,8.321469895598554,123.21984363754528,1.6768134215166757
2.645833333,6.814209916452756,115.07344765508941,1.8740807008316387
2.65625,7.320141715908825,120.27237097700342,1.5251145163441748
2.666666666,8.208249725983011,132.29440931627556,2.0461011363039985
2.677083333,6.850918485263932,109.4913252675805,1.264313133818455
2.6875,7.301230285369561,104.51562537440182,2.167212400655628
2.697916666,7.3719926163286305,105.07663465681658,1.7781981734123358
2.708333333,6.304125922290221,99.42323058014883,2.6585328334937364
2.71875,6.715139937955613,107.6016668228502,2.5903375591705458
2.729166666,4.800810108237013,118.890114638528,2.572563424355565
2.739583333,5.940192452054203,105.25275940033455,2.957394970298215
2.75,6.256245172109087,97.99007502517195,2.2847147173226214
2.760416666,5.610328723894851,96.23883172143685,3.1451270419832587
2.770833333,7.1746907763508645,83.90883318808744,2.959304049380896
2.78125,5.346271765501326,102.21026642634834,2.566941795748616
2.791666666,5.871645241483638,93.58806195680852,2.861585974657785
2.802083333,6.3186224703766465,95.06036801967731,2.1389617235126064
2.8125,7.1212580154522955,125.38359946571558,2.1973816451794015
2.822916666,5.535362112760888,102.33378090468344,2.314296419497003
2.833333333,7.013531858960613,92.52343206755062,2.4236340132423035
2.84375,6.283410557147713,92.6978806028307,2.236053904943015
2.854166666,5.7694181260926705,108.05434940257747,2.843428333923167
2.864583333,6.71292279590755,101.15285282273604,2.367643330093988
2.875,6.621508814878347,89.01604759350467,2.5262317030578716
2.885416666,6.220020569516673,111.62382167301382,2.280483507517463
2.895833333,6.566608361209747,94.20228229426797,1.8454829030022046
2.90625,6.308050917826004,117.3520674563892,2.320412053136611
2.916666666,6.790626529423042,114.40095792148408,1.6033750122478112
2.927083333,7.1834245237969725,102.71249893242229,2.1289610495783067
2.9375,7.753028422045593,120.64472869057806,1.7955638929393234
2.947916666,6.081017711877922,105.15835988066235,2.7902123357238384
2.958333333,7.92463224808739,111.94045907172698,2.3829281231673978
2.96875,5.777968164245805,111.48195158320084,2.0911406786279083
2.979166666,6.868537368753773,101.73585284392334,2.4165341414782415
2.989583333,7.345782270653658,105.54046121549906,1.8289778860145975
3.0,7.139721968247582,120.19640805136325,2.3374544422132244
3.010416666,6.511221025315636,105.97567380086606,2.352250639848709
3.020833333,6.614986200404595,102.76624304297046,2.4679980513063176
3.03125,6.350716437938315,94.41487948396028,2.762813522324998
3.041666666,6.277622000392668,106.83182139521097,2.5413545776234394
3.052083333,7.177093026272392,122.16959622608755,2.3672296708818035
3.0625,6.930979535957026,95.44952704149782,1.739167304127768
3.072916666,6.419765103731601,109.78339797561009,2.021416905879229
3.083333333,7.262568948036965,120.62697774575494,2.465322830964353
3.09375,6.659838365738118,102.38626918298165,2.6871488557233496
3.104166666,6.745003031415891,103.41686727231706,2.4344127241055094
3.114583333,6.473025133621438,87.19673097193636,3.58506214941616
3.125,5.47237322293487,97.63110180613035,3.455965091438902
3.135416666,5.422038965036016,88.54260606282705,3.345485361040478
3.145833333,5.975895608011328,95.63045801850475,3.351724472321562
3.15625,5.692665484272144,93.613254883803,3.4295911570493605
3.166666666,5.129367775514133,102.11370373618448,3.3566838532290406
3.177083333,5.019579655077775,81.0948224333367,3.794826258483075
3.1875,5.486472035369901,74.98244696857752,3.929540020409144
3.197916666,4.263698680505303,70.99377085752766,3.551966027644572
3.208333333,4.802723099552782,64.06313821441809,4.078321757965626
3.21875,4.265502946756375,67.9092235868915,3.9778483257060526
3.229166666,4.160265365195513,60.5286090149815,3.4888316080501056
3.239583333,4.8425892463182985,63.38406620453636,3.8324702638449715
3.25,4.635351456245369,72.35562290689262,3.990997234568531
3.260416666,4.569423728824689,50.94067817859411,4.692824162914769
3.270833333,4.8234549039599175,69.44523381133337,4.334481393526181
3.28125,4.067528422257114,70.53662945111641,3.8146723881658926
3.291666666,4.38140959521852,56.80824877589438,4.3855165895804875
3.302083333,3.767710712123947,38.40106894783689,3.8004805209042454
3.3125,4.11704802438525,51.59699531914563,4.615635069255521
3.322916666,3.8474680712769476,68.0145455282403,4.188918788567877
3.333333333,3.939731200333808,55.838739311573555,4.333348772525989
3.34375,4.1992219768416525,46.95635416852875,4.787652976119138
3.354166666,3.366478166641641,50.56147587064682,4.023928224018675
3.364583333,4.994551240204315,62.02490493754486,4.007162544297433
3.375,3.258675770826395,59.92055951650056,4.272063451776507
3.385416666,3.124664712808642,52.32551529764695,4.735615304246842
3.395833333,4.425142912506483,49.408157811690465,3.8103560373075096
3.40625,4.35217430821973,51.476717987312085,3.130629015508391
3.416666666,4.5698380260884015,52.08946644716681,3.543245712887686
3.427083333,4.8249928058123075,78.17154368394897,3.5062718231257834
3.4375,4.723392850363237,65.28240653109515,3.3289708439538215
3.447916666,4.564286754955286,83.87257855292955,2.51315296281675
3.458333333,5.533828933412764,93.41226360870195,2.3153836382770163
3.46875,5.576618172570566,96.68994251270605,2.652105105937111
3.479166666,6.965291376194896,91.60051972288296,1.6586216472390942
3.489583333,6.75515379637401,106.02224893675891,2.011582820194986
3.5,6.777318044082991,109.41310695725818,2.097424648393733
3.510416666,7.42874216757896,109.93909527979292,2.1008826397092464
3.520833333,8.099192667125207,125.61092627672774,1.7507503292541942
3.53125,7.6507345155083435,114.63702409405165,1.851230788085184
3.541666666,7.576243047283761,136.81704817886572,1.0435820389403037
3.552083333,8.232946909420006,123.5283951216566,1.5364429332555725
3.5625,8.265783925939571,130.85586527357626,1.8331994621970225
3.572916666,7.822647227548435,130.16354380496642,1.3764074816687648
3.583333333,7.812341221978927,125.37280430359723,1.6598072227449547
3.59375,8.244167226261466,133.77602133285106,1.7647610887291312
3.604166666,7.268958798170895,124.64810973055252,1.5399993824546665
3.614583333,7.225726851159123,135.3848695574817,1.7178038903033033
3.625,7.521238547471319,114.30443321788185,1.412345495895738
3.635416666,7.7170556711741485,125.85709610210932,1.6762219201244366
3.645833333,7.9221935957187055,139.95253512591694,1.9654243687337438
3.65625,8.485030612970196,112.84001879136572,1.8851575624123478
3.666666666,8.041406852643478,114.17810950528032,1.7304114192943376
3.677083333,7.352821873356657,122.79798490044422,2.0435127431640816
3.6875,7.317541244239492,118.11878574792964,2.269707303009322
3.697916666,6.633520097274905,117.52188755110953,1.535629302684005
3.708333333,7.055598533754768,116.43873231939367,2.576038667114276
3.71875,6.764961906156541,115.31206058261176,2.21289468960573
3.729166666,6.976625430194787,117.05937907227818,2.5137161149138487
3.739583333,6.193418607546897,108.28713039731026,2.797186807067016
3.75,6.839177013226872,99.29124246434355,2.0076976501975863
3.760416666,7.377220983981061,107.0634105671895,2.1545577441053796
3.770833333,6.48881345503116,118.41461543778935,2.2686551057551774
3.78125,6.7917541546620495,101.30270734867563,2.135145572119582
3.791666666,6.966908774923878,94.68074754994213,2.9375218232436726
3.802083333,6.319294842541516,113.27411533851385,2.274105253768779
3.8125,6.581367910285284,100.48687233166753,2.473694774474583
3.822916666,6.323095587865647,78.69229799642356,2.6908551697815017
3.833333333,6.331193913837372,103.99662341050964,2.1660069942208136
3.84375,5.924849424404692,93.64225074967611,2.316674365579837
3.854166666,6.475953011638728,98.59209108444759,2.453118243119324
3.864583333,6.844982628460629,105.44337576174327,2.2320147984522185
3.875,7.482259655267217,106.82690923166858,2.361281153964886
3.885416666,7.154267176356981,109.61424234691759,2.2723517632794774
3.895833333,7.757260563943149,96.11116418415057,1.86796069853533
3.90625,6.181743891390558,106.93632427115642,2.2663145675817966
3.916666666,7.3112653259240705,103.8373459911595,2.624399321656832
3.927083333,7.000821034684687,113.69489056922133,2.066463566427567
3.9375,8.214741791280463,115.11228763469765,2.1205500870017513
3.947916666,6.548240050104369,99.73043359567706,2.221224857379281
3.958333333,6.5660605114239745,118.62276336536627,1.5640028860641693
3.96875,6.896324392684799,108.24497929141357,2.407113891284573
3.979166666,6.134542076907408,122.02861220913218,1.948066070225379
3.989583333,7.095882069908711,119.41306819399657,2.377153322803428
4.0,6.991587256031565,133.78194623095547,1.7070559289821603
4.010416666,7.480868071802209,115.2365317957242,2.519700165446245
4.020833333,7.211217154518707,107.6716822158996,2.286472919017175
4.03125,7.9963483427682,109.08805872713268,2.3216835284343253
4.041666666,7.373611638028152,105.00570136036103,2.3308335582983375
4.052083333,6.388550180612497,112.75296575258686,2.289490591018062
4.0625,6.171300275908769,91.36207230377687,2.816646946289539
4.072916666,6.799061854672114,93.51459831419457,2.586017747016943
4.083333333,5.610397193174662,90.70020405481368,2.0346099011019874
4.09375,7.256087759785606,105.66675423382867,2.341094177610501
4.104166666,6.755806314315173,110.01944921602896,2.6509165288442773
4.114583333,5.6714618048647205,91.85012146496408,2.8638081919587233
4.125,4.784923270189625,88.21686227459388,2.880074923968613
4.135416666,6.32461095016973,86.78543876681518,3.417672040408733
4.145833333,5.29268426684628,92.79771968021092,2.64240702270072
4.15625,5.8687379223954,71.1159734166869,3.4291644546846585
4.166666666,4.09605447654583,78.14732759239408,2.9743356290492153
4.177083333,4.512187624896653,81.9751737003325,3.847391216180516
4.1875,4.73404103779952,75.50889231886455,3.6878413508658165
4.197916666,4.6690950341487305,71.0088345673858,3.8966599727637874
4.208333333,4.301690299938293,76.7558610567425,3.57362987535501
4.21875,4.865503335931141,43.35465388172268,4.263357978712066
4.229166666,3.8584086145566943,72.07879913587092,4.230891284192983
4.239583333,4.349827292043208,59.89697311147734,4.131119457423344
4.25,4.46162156175851,49.08108124526164,3.977759152274054
4.260416666,4.62312592348018,68.42256316454073,4.248769544838189
4.270833333,4.668887429626315,74.87095967140893,3.924554181235155
4.28125,3.565390367270248,60.55182746095607,4.434630628856537
4.291666666,3.278383670004483,69.14455899112677,4.7102553169146315
4.302083333,4.830501907463816,74.0904877990989,4.5715508041753115
4.3125,4.260446392547761,70.87693362553806,4.062335824138365
4.322916666,3.627931109432712,73.36805826678977,4.404067250304099
4.333333333,4.923780020127923,65.39930331258563,3.9314063773976304
4.34375,4.10130794790853,59.47200005007422,4.512197168242749
4.354166666,4.710857890382549,44.82713200258284,4.493594585917959
4.364583333,4.087976696730504,56.871925643108575,3.8108001251531602
4.375,5.264731958991581,52.047768097140626,3.979617437302055
4.385416666,5.183473198196456,80.28918533761743,4.182996815979701
4.395833333,4.243185521736468,62.481026757870524,4.054943148490745
4.40625,5.234718467402701,69.56935643277322,3.5211282497470346
4.416666666,5.329226122254062,78.58751603980582,3.68380570650109
4.427083333,6.052815653697967,79.02902879759453,3.3249257545524142
4.4375,5.083460336177544,99.07169243402149,2.845313264160467
4.447916666,6.4217647435655305,84.79119434556341,2.367668353012639
4.458333333,7.054109833553393,98.87148351325602,2.685102190672878
4.46875,5.868353986254009,97.49722962492345,2.726953509735914
4.479166666,6.5794363140284435,98.87623672160939,1.992199782928128
4.489583333,6.366884873686413,111.40732522029624,1.8835708244974108
4.5,7.5394215416793715,119.73645610591896,2.1529866043838446
4.510416666,8.218140423215576,118.22879549055331,1.8410784171497456
4.520833333,8.74206340765682,117.81669779972181,1.8473471735451763
4.53125,8.003392669443592,112.88797597197325,2.0526552412466277
4.541666666,8.86258280482042,125.45782091971806,1.2286092685343504
4.552083333,7.197048423212566,111.86130160893859,2.1470808431475703
4.5625,7.071509869048152,133.13472902703347,1.7328474669418947
4.572916666,8.02352452528549,128.25937711475987,1.5623946700604021
4.583333333,8.241994768675658,114.59008633476816,1.6546992195547283
4.59375,7.8901463122511,123.71490815003305,1.6997447583738299
4.604166666,6.5345144814644085,116.82669739890233,1.268308013478053
4.614583333,7.62641737346765,122.98424554940796,2.262349551869389
4.625,6.911711847969745,132.71898101395053,1.8173037336293971
4.635416666,7.964487980970245,104.11023405981074,1.9681428364675573
4.645833333,7.728949288374829,119.85762917070323,2.1729958989780167
4.65625,6.835925574067843,116.3681683356285,1.685692250885193
4.666666666,6.861031945998211,119.80582007908673,2.2979449453217446
4.677083333,6.3860054203440155,112.14816527305918,2.2159312388195245
4.6875,6.8175165640966116,101.42121197488002,2.6178377892128486
4.697916666,7.301987892872631,103.47472070967562,1.7749544046009893
4.708333333,6.103675747673846,97.8541154854784,2.4154479497476258
4.71875,6.84153094937357,112.45210478814174,2.3237152774008174
4.729166666,6.130113358134768,101.0687299436685,2.702814350374295
4.739583333,5.887439464847505,115.7307495209944,2.7814481653545595
4.75,6.196465099933154,97.17158173539414,2.4891182280009154
4.760416666,5.598528734939585,90.29405320713646,2.5438248503637895
4.770833333,5.8083318319177835,82.1701042280293,2.7763067782798534
4.78125,5.477754461161298,78.99943998912255,2.498158852527219
4.791666666,7.317436765156537,82.17815713243779,2.9044181922617143
